seine_id,survey_id,set_number,set_type,time_searching,set_time,lat,lon,so_taken,so_total,pi_taken,pi_total,cu_taken,cu_total,co_taken,co_total,he_taken,he_total,ck_taken,ck_total,preservation_status,collection_protocol,fish_retained,seine_comments,survey_date,site_id,region,zone,site_name,crew,precip,cloud_cover,sea_state,wind_speed,wind_direction,tide_state,survey_time_start,survey_time_end,ctd_cast_id,zoop_sample_id,secchi,net_sets,survey_type,survey_comments,sampling_week
JN268,JE168,1,targeted,10,05:37:00,50.47959,-126.02629,4,4,0,0,10,50,1,1,10,11,NA,NA,1,SEMSP,Yes,NA,2015-06-12,J06,JS,N,Blenkinsop Bay,"Lauren Portner, Mack Bartlett, Katie Chan",none,75,1,5-10,NW,NA,NA,NA,NA,JSPK1051,8.2,1,standard,NA,June 9
JN269,JE169,NA,NA,40,08:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,"fish not at depth, poor weather",2015-06-13,J03,JS,N,Cracroft Point,"Lauren Portner, Mack Bartlett, Chris Guinchard",none,50,2,5-10,SW,NA,NA,NA,NA,NA,NA,0,standard,"fish not at depth, poor weather",June 16
JN270,JE170,NA,NA,26,09:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,"fish not at depth, poor weather",2015-06-13,J01,JS,N,Hanson North,"Lauren Portner, Mack Bartlett, Chris Guinchard",none,25,3,5-10,N,NA,NA,NA,NA,NA,NA,0,standard,"fish not at depth, poor weather",June 16
JN271,JE171,2,targeted,0,11:50:00,50.53988,-126.78291,30,1000,0,0,10,900,6,6,0,0,NA,NA,1,SEMSP,Yes,approx 50/1000 sockeye had lesions ; total aprox 2000; saw 3 or 4 lesioned chum (photos on marks phone - no yellow around mouth),2015-06-13,J09,JS,S,Blinkhorn Peninsula,"Lauren Portner, Mack Bartlett, Chris Guinchard",none,25,1,5-10,SW,NA,NA,NA,NA,JSPK1052,11.3,2,standard,NA,June 16
JN272,JE172,4,targeted,5,08:50:00,50.47679,-126.02843,30,600,10,30,10,600,0,0,1,1,NA,NA,1,SEMSP,Yes,"one fish discarded because ID unsure.  Had both chum and sockeye characteristics.  Not pink, coho, or chinook.",2015-06-14,J06,JS,N,Blenkinsop Bay,"Sean Godwin, Donnah MacKinnon, Samantha Crowley",none,0,1,5-10,SW,NA,NA,NA,NA,JSPK1053,13,4,standard,NA,June 16
JN273,JE173,1,targeted,3,11:20:00,50.45698,-126.16944,30,1000,7,7,10,3000,0,0,10,20,NA,NA,1,SEMSP,Yes,NA,2015-06-14,J07,JS,S,South Mouth,"Sean Godwin, Donnah MacKinnon, Samantha Crowley",none,25,1,0.1-5,NW,NA,NA,NA,NA,JSPK1054,12,1,standard,NA,June 16
JN274,JE174,1,targeted,10,14:05:00,50.49881,-126.21349,30,300,2,2,10,700,0,0,0,0,NA,NA,1,SEMSP,Yes,NA,2015-06-14,J05,JS,N,Stimpson Point,"Sean Godwin, Carson White, Melissa Orobko",none,25,3,10-15,S,NA,NA,NA,NA,JSPK1055,13.7,1,standard,NA,June 16
JN275,JE175,1,targeted,5,05:20:00,50.52618,-126.38632,7,7,0,0,10,1000,0,0,0,0,NA,NA,1,SEMSP,Yes,NA,2015-06-15,J04,JS,N,Forward Bay,"Sean Godwin, Carson White, Donnah MacKinnon",none,100,1,0.1-5,SW,NA,NA,NA,NA,JSPK1056,12.5,1,standard,NA,June 16
JN276,JE176,2,targeted,0,07:50:00,50.48035,-126.41265,30,100,10,60,10,1000,0,0,0,1,NA,NA,1,SEMSP,Yes,NA,2015-06-15,J08,JS,S,Naka Creek,"Sean Godwin, Donnah MacKinnon, Martin Krkosek",none,100,1,0.1-5,NW,NA,NA,NA,NA,JSPK1057,10.1,2,standard,NA,June 16
JN277,JE177,2,targeted,4,11:30:00,50.54719,-126.67487,30,100,0,0,10,500,0,0,0,0,NA,NA,1,SEMSP,Yes,"Number taken and total in set not recorded for herring, coho, and pink. Sean's fault for not checking. Make sure to record in lab later (or from group labels in -80",2015-06-15,J03,JS,N,Cracroft Point,"Sean Godwin, Carson White, Donnah MacKinnon",none,100,1,5-10,W,NA,NA,NA,NA,JSPK1058,11.9,2,standard,NA,June 16
JN278,JE178,1,targeted,5,14:00:00,50.55792,-126.73617,30,300,10,40,10,500,1,1,6,6,NA,NA,1,SEMSP,Yes,NA,2015-06-15,J10,JS,N,Hanson South,"Sean Godwin, Carson White, Donnah MacKinnon, Melissa Orobko",none,25,2,5-10,SW,NA,NA,NA,NA,JSPK1059,12.3,1,standard,NA,June 16
JN279,JE179,1,targeted,66,06:12:00,50.58185,-126.71983,30,100,10,200,10,200,0,0,0,0,NA,NA,1,SEMSP,Yes,NA,2015-06-16,J01,JS,N,Hanson North,"Samantha Crowley, Carson White, Donnah MacKinnon",none,100,1,0.1-5,NW,NA,NA,NA,NA,JSPK1060,11.4,1,standard,NA,June 16
JN280,JE180,2,targeted,30,08:30:00,50.59549,-126.69036,6,6,10,200,10,400,2,3,1,1,NA,NA,1,SEMSP,Yes,NA,2015-06-16,J02,JS,N,Swanson Island,"Samantha Crowley, Carson White, Donnah MacKinnon",none,100,1,0.1-5,NW,NA,NA,NA,NA,JSPK1061,13.3,2,standard,NA,June 16
JN281,JE181,2,targeted,60,15:30:00,50.54327,-126.81252,30,700,9,200,10,1500,8,8,10,20,NA,NA,1,SEMSP,Yes,NA,2015-06-16,J09,JS,S,Blinkhorn Peninsula,"Samantha Crowley, Carson White, Donnah MacKinnon",none,75,1,5-10,NW,NA,NA,NA,NA,JSPK1062,10.8,2,standard,NA,June 16
JN282,JE182,1,targeted,3,06:02:00,50.52491,-126.38617,3,3,10,50,10,300,0,0,0,0,NA,NA,1,SEMSP,Yes,NA,2015-06-17,J04,JS,N,Forward Bay,"Sean Godwin, Carson White, Samantha Crowley",none,100,1,0,NA,NA,NA,NA,NA,JSPK1063,9.6,1,standard,NA,June 16
JN283,JE183,1,targeted,0,07:51:00,50.47943,-126.41631,30,35,4,4,10,100,0,0,2,2,NA,NA,1,SEMSP,Yes,NA,2015-06-17,J08,JS,S,Naka Creek,"Sean Godwin, Carson White, Samantha Crowley",none,75,1,0.1-5,N,NA,NA,NA,NA,JSPK1064,9.1,1,standard,NA,June 16
JN284,JE184,1,targeted,2,11:50:00,50.5463,-126.66727,3,3,10,80,10,500,0,0,10,20,NA,NA,1,SEMSP,Yes,NA,2015-06-17,J03,JS,N,Cracroft Point,"Sean Godwin, Carson White, Samantha Crowley",none,25,1,0,NA,NA,NA,NA,NA,JSPK1065,11.1,1,standard,NA,June 16
JN285,JE185,1,targeted,3,05:35:00,50.47909,-126.02584,20,20,2,2,10,300,0,0,0,0,NA,NA,1,SEMSP,Yes,NA,2015-06-18,J06,JS,N,Blenkinsop Bay,"Sean Godwin, Dylan Smyth, Katie Chan",none,50,1,0.1-5,SE,NA,NA,NA,NA,JSPK1066,10.1,1,standard,NA,June 16
JN286,JE186,1,targeted,0,08:47:00,50.45747,-126.16879,30,300,1,2,10,3000,0,1,0,0,NA,NA,1,SEMSP,Yes,"So many fish in net - unsure of true numbers for herring, coho, pink. Saw one pink & coho and never saw again.",2015-06-18,J07,JS,S,South Mouth,"Sean Godwin, Dylan Smyth, Katie Chan",none,100,1,0,NA,NA,NA,NA,NA,JSPK1067,16.1,1,standard,NA,June 16
JN287,JE187,1,targeted,10,11:15:00,50.49921,-126.20961,17,17,10,20,10,300,0,0,0,0,NA,NA,1,SEMSP,Yes,NA,2015-06-18,J05,JS,N,Stimpson Point,"Sean Godwin, Dylan Smyth, Sean Godwin, Melissa Orobko",none,100,1,0.1-5,W,NA,NA,NA,NA,JSPK1068,10.9,1,standard,NA,June 16
JN288,JE188,1,targeted,10,13:23:00,50.58086,-126.72272,4,4,10,200,10,6000,0,0,4,10,NA,NA,1,SEMSP,Yes,Too many fish to sort through - lost herring in amongst other fish,2015-06-18,J01,JS,N,Hanson North,"Sean Godwin, Dylan Smyth, Sean Godwin, Melissa Orobko",light,100,0,0,NA,NA,NA,NA,NA,JSPK1069,13.2,1,standard,NA,June 16
JN289,JE189,2,targeted,1,06:35:00,50.54362,-126.81951,30,200,10,50,10,1000,0,0,1,1,NA,NA,1,SEMSP,Yes,NA,2015-06-19,J09,JS,S,Blinkhorn Peninsula,"Sean Godwin, Lauren Portner, Dylan Smyth",none,75,0,0.1-5,E,NA,NA,NA,NA,JSPK1070,13.7,2,standard,NA,June 16
JN290,JE190,1,targeted,1,09:51:00,50.55814,-126.73386,30,200,10,20,10,400,0,0,8,8,NA,NA,1,SEMSP,Yes,NA,2015-06-19,J10,JS,N,Hanson South,"Sean Godwin, Lauren Portner, Dylan Smyth",none,75,0,0.1-5,NW,NA,NA,NA,NA,JSPK1071,NA,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 16
JN291,JE191,1,targeted,1,14:19:00,50.60263,-126.70188,30,50,10,100,10,200,1,1,6,6,NA,NA,1,SEMSP,Yes,NA,2015-06-19,J02,JS,N,Swanson Island,"Sean Godwin, Lauren Portner, Dylan Smyth",light,100,1,0.1-5,SE,NA,NA,NA,NA,JSPK1072,NA,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 16
JN292,JE192,1,targeted,2,06:20:00,50.5194,-126.40831,30,30,10,200,10,300,0,0,4,4,NA,NA,1,SEMSP,Yes,NA,2015-06-20,J04,JS,N,Forward Bay,"Lauren Portner, Dylan Smyth, Katie Chan",none,100,1,0.1-5,NW,NA,NA,NA,NA,JSPK1073,NA,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 23
JN293,JE193,1,targeted,0,09:21:00,50.48001,-126.41469,5,5,10,100,10,200,0,0,0,0,NA,NA,1,SEMSP,Yes,NA,2015-06-20,J08,JS,S,Naka Creek,"Lauren Portner, Dylan Smyth, Katie Chan",light,100,1,0.1-5,NW,NA,NA,NA,NA,JSPK1074,NA,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 23
JN294,JE194,NA,NA,90,12:55:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2015-06-20,J05,JS,N,Stimpson Point,"Lauren Portner, Dylan Smyth, Katie Chan",none,50,2,10-15,NW,NA,NA,NA,NA,NA,NA,0,standard,NA,June 23
JN295,JE195,1,targeted,4,15:30:00,50.45804,-126.16997,24,24,10,50,10,250,0,0,0,0,NA,NA,1,SEMSP,Yes,NA,2015-06-20,J07,JS,S,South Mouth,"Lauren Portner, Dylan Smyth, Katie Chan",none,25,1,5-10,NW,NA,NA,NA,NA,JSPK1075,NA,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 23
JN296,JE196,1,targeted,0,05:55:00,50.4763,-126.02838,30,1200,9,20,10,1500,1,1,10,80,NA,NA,1,SEMSP,Yes,NA,2015-06-21,J06,JS,N,Blenkinsop Bay,"Lauren Portner, Carson White, Katie Chan",none,100,1,0.1-5,SE,NA,NA,NA,NA,JSPK1076,NA,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 23
JN297,JE197,1,targeted,0,09:07:00,50.49608,-126.21645,30,200,1,1,10,200,0,0,2,2,NA,NA,1,SEMSP,Yes,NA,2015-06-21,J05,JS,N,Stimpson Point,"Lauren Portner, Carson White, Katie Chan",none,25,0,0.1-5,NW,NA,NA,NA,NA,JSPK1077,NA,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 23
JN298,JE198,2,targeted,5,13:02:00,50.55821,-126.73327,30,100,8,8,10,600,0,0,1,1,NA,NA,1,SEMSP,Yes,NA,2015-06-21,J10,JS,N,Hanson South,"Lauren Portner, Carson White, Katie Chan",none,0,1,0.1-5,NW,NA,NA,NA,NA,JSPK1078,NA,2,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 23
JN299,JE199,2,targeted,0,06:20:00,50.54774,-126.67774,30,50,10,20,10,300,1,1,5,5,NA,NA,1,SEMSP,Yes,NA,2015-06-23,J03,JS,N,Cracroft Point,"Lauren Portner, Carson White, Dylan Smyth",none,0,0,0.1-5,NW,NA,NA,NA,NA,JSPK1079,NA,2,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 23
JN300,JE200,1,targeted,5,09:36:00,50.58209,-126.71978,18,18,2,2,10,200,0,0,0,0,NA,NA,1,SEMSP,Yes,NA,2015-06-23,J01,JS,N,Hanson North,"Sean Godwin, Chris Guinchard, Andrew Bateman, Katie Pocock",none,0,0,0.1-5,N,NA,NA,NA,NA,JSPK1080,NA,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 23
JN301,JE201,3,targeted,10,12:30:00,50.60237,-126.70219,18,18,10,10,10,70,0,0,0,0,NA,NA,1,SEMSP,Yes,NA,2015-06-23,J02,JS,N,Swanson Island,"Sean Godwin, Chris Guinchard, Andrew Bateman",none,25,1,0.1-5,NW,NA,NA,NA,NA,JSPK1081,NA,3,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 23
JN302,JE202,1,targeted,0,15:45:00,50.54414,-126.81843,30,500,10,300,10,300,2,2,10,30,NA,NA,1,SEMSP,Yes,NA,2015-06-23,J09,JS,S,Blinkhorn Peninsula,"Sean Godwin, Chris Guinchard, Andrew Bateman",none,50,0,0.1-5,N,NA,NA,NA,NA,JSPK1082,NA,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 23
JN303,JE203,1,targeted,2,05:30:00,50.47705,-126.02871,8,8,10,20,10,200,1,1,10,70,NA,NA,1,SEMSP,Yes,NA,2015-06-24,J06,JS,N,Blenkinsop Bay,"Sean Godwin, Samantha Crowley, Andrew Bateman",light,100,0,0,NA,NA,NA,NA,NA,JSPK1083,NA,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 23
JN304,JE204,2,targeted,0,08:05:00,50.45524,-126.11718,29,37,4,4,10,13,0,0,0,0,NA,NA,1,SEMSP,Yes,NA,2015-06-24,J07,JS,S,South Mouth,"Sean Godwin, Samantha Crowley, Andrew Bateman",none,100,0,0.1-5,NE,NA,NA,NA,NA,JSPK1084,NA,2,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 23
JN305,JE205,1,targeted,3,10:20:00,50.49837,-126.21404,30,60,10,20,10,400,0,0,1,1,NA,NA,1,SEMSP,Yes,NA,2015-06-24,J05,JS,N,Stimpson Point,"Sean Godwin, Samantha Crowley, Andrew Bateman",moderate,100,0,0.1-5,SE,NA,NA,NA,NA,JSPK1086,NA,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 23
JN306,JE206,2,targeted,5,13:55:00,50.4787,-126.41567,19,19,10,100,10,300,0,0,10,300,NA,NA,1,SEMSP,Yes,NA,2015-06-24,J08,JS,S,Naka Creek,"Sean Godwin, Samantha Crowley, Andrew Bateman",moderate,100,2,0.1-5,NE,NA,NA,NA,NA,JSPK1085,NA,2,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 23
JN307,JE207,2,targeted,0,07:00:00,50.55961,-126.7542,10,10,10,115,10,115,4,4,0,0,NA,NA,1,SEMSP,Yes,NA,2015-06-27,J10,JS,N,Hanson South,"Carson White, Dylan Smyth, Peter Harrington",none,100,0,0.1-5,S,NA,NA,NA,NA,JSPK1087,NA,2,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 30
JN308,JE208,2,targeted,0,11:15:00,50.58165,-126.71952,10,10,10,100,10,400,0,0,2,2,NA,NA,1,SEMSP,Yes,NA,2015-06-27,J01,JS,N,Hanson North,"Carson White, Dylan Smyth, Peter Harrington",none,100,0,0.1-5,N,NA,NA,NA,NA,JSPK1088,NA,2,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 30
JN309,JE209,1,targeted,0,15:00:00,50.5438,-126.81988,30,100,10,800,10,1200,0,0,10,10,NA,NA,1,SEMSP,Yes,NA,2015-06-27,J09,JS,S,Blinkhorn Peninsula,"Carson White, Dylan Smyth, Peter Harrington",none,0,0,0,NA,NA,NA,NA,NA,JSPK1089,NA,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 30
JN310,JE210,2,targeted,0,06:05:00,50.60255,-126.70201,0,0,10,300,10,200,10,20,5,5,NA,NA,1,SEMSP,Yes,NA,2015-06-28,J02,JS,N,Swanson Island,"Carson White, Dylan Smyth, Peter Harrington",none,0,0,0,NA,NA,NA,NA,NA,JSPK1090,NA,2,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 30
JN311,JE211,1,targeted,5,10:50:00,50.54277,-126.64149,0,0,10,100,10,100,1,1,10,15,NA,NA,1,SEMSP,Yes,NA,2015-06-28,J03,JS,N,Cracroft Point,"Carson White, Dylan Smyth, Peter Harrington",none,0,1,5-10,NW,NA,NA,NA,NA,JSPK1091,NA,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 30
JN312,JE212,1,targeted,1,05:45:00,50.47895,-126.41667,0,0,10,100,10,100,0,0,2,2,NA,NA,1,SEMSP,Yes,NA,2015-06-29,J08,JS,S,Naka Creek,"Carson White, Peter Harrington, Lauren Portner",none,100,0,0,NA,NA,NA,NA,NA,JSPK1092,NA,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 30
JN313,JE213,1,targeted,2,08:40:00,50.45942,-126.16916,30,400,10,100,10,500,0,0,5,6,NA,NA,1,SEMSP,Yes,One herring was accidentally released.,2015-06-29,J07,JS,S,South Mouth,"Carson White, Peter Harrington, Lauren Portner",none,100,0,0.1-5,NW,NA,NA,NA,NA,JSPK1093,NA,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 30
JN314,JE214,NA,NA,70,12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,"fish not at depth, only saw 2 poppers over total search time.",2015-06-29,J05,JS,N,Stimpson Point,"Carson White, Peter Harrington, Lauren Portner",none,100,2,5-10,NW,NA,NA,NA,NA,NA,NA,0,standard,"fish not at depth, only saw 2 poppers over total search time.",June 30
JN315,JE215,NA,NA,35,13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,"fish not at depth, saw one popper over total search time.",2015-06-29,J04,JS,N,Forward Bay,"Carson White, Peter Harrington, Lauren Portner",none,75,2,5-10,NW,NA,NA,NA,NA,NA,NA,0,standard,"fish not at depth, saw one popper over total search time.",June 30
JN316,JE216,1,targeted,3,06:50:00,50.55809,-126.73246,4,3,10,20,10,400,0,0,2,2,NA,NA,1,SEMSP,Yes,NA,2015-07-01,J10,JS,N,Hanson South,"Sean Godwin, Mack Bartlett, Dylan Smyth",none,50,1,0,NA,NA,NA,NA,NA,JSPK1094,NA,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 30
JN317,JE217,1,targeted,1,08:40:00,50.54703,-126.67197,3,3,10,60,8,8,0,0,5,5,NA,NA,1,SEMSP,Yes,NA,2015-07-01,J03,JS,N,Cracroft Point,"Sean Godwin, Mack Bartlett, Dylan Smyth",none,50,0,0,NA,NA,NA,NA,NA,JSPK1095,NA,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball. Whale activity",June 30
JN318,JE218,1,targeted,1,13:00:00,50.54329,-126.8169,30,40,10,200,10,100,3,10,10,20,NA,NA,1,SEMSP,Yes,"Most sockeye in set small, likely Nimpkish or other local stock.",2015-07-01,J09,JS,S,Blinkhorn Peninsula,"Sean Godwin, Mack Bartlett, Dylan Smyth",none,0,0,0,NA,NA,NA,NA,NA,JSPK1096,NA,1,standard,"Secchi depth not possible. Tape broke, lost disc and cannon ball.",June 30
JN319,JE219,1,targeted,40,07:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,"SO = 0, CU = 300, HE = 0, CO = 0, PI = 300",2015-07-02,J01,JS,N,Hanson North,"Sean Godwin, Mack Bartlett, Dylan Smyth",none,0,1,0,NA,NA,NA,NA,NA,NA,NA,1,standard,NA,June 30
JN320,JE220,1,targeted,20,09:18:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,"SO = 0, CU = 100, HE = 20, CO = 5, PI = 100, chinook = 10",2015-07-02,J02,JS,N,Swanson Island,"Sean Godwin, Mack Bartlett, Dylan Smyth",none,0,1,10-15,NW,NA,NA,NA,NA,NA,NA,1,standard,NA,June 30
JN321,JE221,1,targeted,4,05:54:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,"SO = 0, CU = 40, HE = 0, CO = 10, PI = 0, chinook = 2",2015-07-07,J02,JS,N,Swanson Island,"Sean Godwin, Lauren Portner, Carson White",none,100,0,0,NA,NA,NA,NA,NA,NA,NA,1,standard,NA,July 6
JN322,JE222,NA,NA,44,07:22:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,net not set because no smolt activity,2015-07-07,J01,JS,N,Hanson North,"Sean Godwin, Lauren Portner, Carson White",none,100,0,0,NA,NA,NA,NA,NA,NA,NA,0,standard,net not set because no smolt activity,July 6
JN323,JE223,NA,NA,23,08:03:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,net not set because no smolt activity,2015-07-07,J03,JS,N,Cracroft Point,"Sean Godwin, Lauren Portner, Carson White",none,100,0,0.1-5,NW,NA,NA,NA,NA,NA,NA,0,standard,net not set because no smolt activity,July 6
JN324,JE224,1,targeted,20,09:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,"SO = 0, CU = 300, HE = 1, CO = 5, PI = 10",2015-07-07,J10,JS,N,Hanson South,"Sean Godwin, Lauren Portner, Carson White",none,100,0,0.1-5,NW,NA,NA,NA,NA,NA,NA,1,standard,NA,July 6
JN325,JE225,1,targeted,30,10:30:00,NA,NA,30,30,10,300,10,200,1,1,0,0,NA,NA,1,SEMSP,Yes,"28 or 29 of sockeye were very small, likely from Nimpkish or other local watershed",2015-07-07,J09,JS,S,Blinkhorn Peninsula,"Sean Godwin, Lauren Portner, Carson White",none,100,0,0,NA,NA,NA,NA,NA,JSPK1097,9.5,1,standard,NA,July 6
JN326,JE226,NA,NA,17,06:54:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,net not set because no smolt activity,2015-07-10,J02,JS,N,Swanson Island,"Sean Godwin, Mack Bartlett, Dylan Smyth",none,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,standard,net not set because no smolt activity,July 6
JN327,JE227,1,targeted,35,07:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,"SO = 0, CU = 100, HE = 0, CO = 0, PI = 100",2015-07-10,J01,JS,N,Hanson North,"Sean Godwin, Mack Bartlett, Dylan Smyth",none,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,standard,NA,July 6
JN328,JE228,1,targeted,40,08:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,"net set on possible smolt school, fish not caught or seen again. Otherwise no smolt activity.",2015-07-10,J03,JS,N,Cracroft Point,"Sean Godwin, Mack Bartlett, Dylan Smyth",none,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,standard,"net set on possible smolt school, fish not caught or seen again. Otherwise no smolt activity.",July 6
JN329,JE229,2,targeted,40,10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,"SO = 0, CU = 100, HE = 0, CO = 0, PI = 20",2015-07-10,J10,JS,N,Hanson South,"Sean Godwin, Mack Bartlett, Dylan Smyth",none,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,standard,NA,July 6
DN342,DE242,NA,NA,25,07:20:00,50.224243,-125.395419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2016-05-07,D22,DI,E,McMullen Point,"Brett Johnson, Luke Rogers, Sam James",none,25,1,0.1-5,NW,NA,NA,NA,NA,QPK1077,9.5,0,standard,NA,May 5
DN343,DE243,NA,NA,30,10:53:00,50.207638,-125.356127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2016-05-07,D23,DI,W,Discovery East,"Brett Johnson, Luke Rogers, Sam James",none,0,1,0.1-5,NW,NA,NA,NA,NA,QPK1078,9.5,0,standard,NA,May 5
DN344,DE244,NA,NA,27,13:04:00,50.309111,-125.323871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2016-05-07,D09,DI,C,Okisollo Channel,"Brett Johnson, Luke Rogers, Sam James",none,0,2,5-10,NW,NA,NA,NA,NA,QPK1079,11,0,standard,NA,May 5
DN345,DE245,1,targeted,92,07:25:00,50.318037,-125.049415,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SEMSP,No,"No fish caught in either set. Fish surface activity: rapid splashing as of many fish. Visual on several: small <7cm, some distinct popping also. No specific set activity recorded for second set.",2016-05-09,D08,DI,W,Calm Channel,"Luke Rogers, Yuliya Kuzmenko, Tim Spesivy",none,0,1,0.1-5,NW,NA,NA,NA,NA,QPK685,5,2,standard,"Fish surface activity: rapid splashing as of many fish. Visual on several: small <7cm, some distinct popping also.",May 12
DN346,DE245,2,targeted,92,07:40:00,50.318037,-125.049415,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SEMSP,No,"No fish caught in either set. Fish surface activity: rapid splashing as of many fish. Visual on several: small <7cm, some distinct popping also.",2016-05-09,D08,DI,W,Calm Channel,"Luke Rogers, Yuliya Kuzmenko, Tim Spesivy",none,0,1,0.1-5,NW,NA,NA,NA,NA,QPK685,5,2,standard,"Fish surface activity: rapid splashing as of many fish. Visual on several: small <7cm, some distinct popping also.",May 12
DN347,DE247,NA,NA,20,09:45:00,50.233615,-125.114968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2016-05-09,D24,DI,C,Surge Narrows,"Luke Rogers, Yuliya Kuzmenko, Tim Spesivy",none,0,2,5-10,NE,NA,NA,NA,NA,QPK686,7.5,0,standard,NA,May 12
DN348,DE248,NA,NA,21,10:47:00,50.17794,-125.124437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2016-05-09,D07,DI,C,Hoskyn Channel,"Luke Rogers, Yuliya Kuzmenko, Tim Spesivy",none,0,2,0.1-5,NW,NA,NA,NA,NA,QPK687,8.3,0,standard,NA,May 12
DN349,DE249,NA,NA,20,06:24:00,49.995144,-125.150126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2016-05-10,D04,DI,W,Fransisco Point,"Brett Johnson, Luke Rogers, Sam James",none,0,1,0.1-5,NW,NA,NA,NA,NA,QPK688,1.6,0,standard,NA,May 12
DN350,DE250,NA,NA,30,07:44:00,49.89932,-125.144043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2016-05-10,D26,DI,W,Oyster Bay,"Brett Johnson, Luke Rogers, Sam James",none,0,0,0,NA,NA,NA,NA,NA,QPK689,3.1,0,standard,NA,May 12
