ufn,sample_type,sample_id,container_id,container_cell,sample_location,comments_sample,sample_status,storage_medium,qc_flag,flag_reason,qc_log,ufn_sort
U2336,scale,BSC63-43,BSC63,43,BSC63-43,NA,collected,Dry,N,NA,NA,2336
U2337,scale,BSC63-44,BSC63,44,BSC63-44,NA,collected,Dry,N,NA,NA,2337
U2338,scale,BSC63-45,BSC63,45,BSC63-45,NA,collected,Dry,N,NA,NA,2338
U2339,scale,BSC63-46,BSC63,46,BSC63-46,NA,collected,Dry,N,NA,NA,2339
U2340,scale,BSC63-47,BSC63,47,BSC63-47,NA,collected,Dry,N,NA,NA,2340
U2341,scale,BSC63-48,BSC63,48,BSC63-48,NA,collected,Dry,N,NA,NA,2341
U2342,scale,BSC63-49,BSC63,49,BSC63-49,NA,collected,Dry,N,NA,NA,2342
U2343,scale,BSC63-50,BSC63,50,BSC63-50,NA,collected,Dry,N,NA,NA,2343
U2344,scale,BSC65-1,BSC65,1,BSC65-1,NA,collected,Dry,N,NA,NA,2344
U2345,scale,BSC65-2,BSC65,2,BSC65-2,NA,collected,Dry,N,NA,NA,2345
U2346,scale,BSC65-3,BSC65,3,BSC65-3,NA,collected,Dry,N,NA,NA,2346
U2347,scale,BSC65-4,BSC65,4,BSC65-4,NA,collected,Dry,N,NA,NA,2347
U2348,scale,BSC65-5,BSC65,5,BSC65-5,NA,collected,Dry,N,NA,NA,2348
U2349,scale,BSC65-6,BSC65,6,BSC65-6,NA,collected,Dry,N,NA,NA,2349
U2350,scale,BSC65-7,BSC65,7,BSC65-7,NA,collected,Dry,N,NA,NA,2350
U2351,scale,BSC65-8,BSC65,8,BSC65-8,NA,collected,Dry,N,NA,NA,2351
U2352,scale,BSC65-9,BSC65,9,BSC65-9,NA,collected,Dry,N,NA,NA,2352
U2353,scale,BSC65-10,BSC65,10,BSC65-10,NA,collected,Dry,N,NA,NA,2353
U2354,scale,BSC65-11,BSC65,11,BSC65-11,NA,collected,Dry,N,NA,NA,2354
U2355,scale,BSC65-12,BSC65,12,BSC65-12,NA,collected,Dry,N,NA,NA,2355
U2356,scale,BSC65-13,BSC65,13,BSC65-13,NA,collected,Dry,N,NA,NA,2356
U2357,scale,BSC65-14,BSC65,14,BSC65-14,NA,collected,Dry,N,NA,NA,2357
U2358,scale,BSC65-15,BSC65,15,BSC65-15,NA,collected,Dry,N,NA,NA,2358
U2359,scale,BSC65-16,BSC65,16,BSC65-16,NA,collected,Dry,N,NA,NA,2359
U2360,scale,BSC65-17,BSC65,17,BSC65-17,NA,collected,Dry,N,NA,NA,2360
U2361,scale,BSC65-18,BSC65,18,BSC65-18,NA,collected,Dry,N,NA,NA,2361
U2362,scale,BSC65-19,BSC65,19,BSC65-19,NA,collected,Dry,N,NA,NA,2362
U2363,scale,BSC65-20,BSC65,20,BSC65-20,NA,collected,Dry,N,NA,NA,2363
U2364,scale,BSC65-21,BSC65,21,BSC65-21,NA,collected,Dry,N,NA,NA,2364
U2365,scale,BSC65-22,BSC65,22,BSC65-22,NA,collected,Dry,N,NA,NA,2365
U2366,scale,BSC65-23,BSC65,23,BSC65-23,NA,collected,Dry,N,NA,NA,2366
U2367,scale,BSC65-24,BSC65,24,BSC65-24,NA,collected,Dry,N,NA,NA,2367
U2368,scale,BSC65-25,BSC65,25,BSC65-25,NA,collected,Dry,N,NA,NA,2368
U2369,scale,BSC65-26,BSC65,26,BSC65-26,NA,collected,Dry,N,NA,NA,2369
U2370,scale,BSC65-27,BSC65,27,BSC65-27,NA,collected,Dry,N,NA,NA,2370
U2371,scale,BSC65-28,BSC65,28,BSC65-28,NA,collected,Dry,N,NA,NA,2371
U2372,scale,BSC65-29,BSC65,29,BSC65-29,NA,collected,Dry,N,NA,NA,2372
U2373,scale,BSC65-30,BSC65,30,BSC65-30,NA,collected,Dry,N,NA,NA,2373
U2374,scale,BSC65-31,BSC65,31,BSC65-31,NA,collected,Dry,N,NA,NA,2374
U2375,scale,BSC65-32,BSC65,32,BSC65-32,NA,collected,Dry,N,NA,NA,2375
U2376,scale,BSC65-33,BSC65,33,BSC65-33,NA,collected,Dry,N,NA,NA,2376
U2377,scale,BSC65-34,BSC65,34,BSC65-34,NA,collected,Dry,N,NA,NA,2377
U2378,scale,BSC65-37,BSC65,37,BSC65-37,NA,collected,Dry,N,NA,NA,2378
U2379,scale,BSC65-36,BSC65,36,BSC65-36,NA,collected,Dry,N,NA,NA,2379
U2380,scale,BSC65-38,BSC65,38,BSC65-38,NA,collected,Dry,N,NA,NA,2380
U2381,scale,BSC65-39,BSC65,39,BSC65-39,NA,collected,Dry,N,NA,NA,2381
U2382,scale,BSC65-40,BSC65,40,BSC65-40,NA,collected,Dry,N,NA,NA,2382
U2383,scale,BSC65-41,BSC65,41,BSC65-41,NA,collected,Dry,N,NA,NA,2383
U2384,scale,BSC65-42,BSC65,42,BSC65-42,NA,collected,Dry,N,NA,NA,2384
U2385,scale,BSC65-43,BSC65,43,BSC65-43,NA,collected,Dry,N,NA,NA,2385
U2386,scale,BSC65-44,BSC65,44,BSC65-44,NA,collected,Dry,N,NA,NA,2386
U2387,scale,BSC65-45,BSC65,45,BSC65-45,NA,collected,Dry,N,NA,NA,2387
U2388,scale,BSC65-46,BSC65,46,BSC65-46,NA,collected,Dry,N,NA,NA,2388
U2389,scale,BSC65-47,BSC65,47,BSC65-47,NA,collected,Dry,N,NA,NA,2389
U2390,scale,BSC65-48,BSC65,48,BSC65-48,NA,collected,Dry,N,NA,NA,2390
U2391,scale,BSC65-49,BSC65,49,BSC65-49,NA,collected,Dry,N,NA,NA,2391
U2392,scale,BSC65-50,BSC65,50,BSC65-50,NA,collected,Dry,N,NA,NA,2392
U2393,scale,BSC70-1,BSC70,1,BSC70-1,NA,collected,Dry,N,NA,NA,2393
U2394,scale,BSC70-2,BSC70,2,BSC70-2,NA,collected,Dry,N,NA,NA,2394
U2395,scale,BSC70-3,BSC70,3,BSC70-3,NA,collected,Dry,N,NA,NA,2395
U2396,scale,BSC70-4,BSC70,4,BSC70-4,NA,collected,Dry,N,NA,NA,2396
U2397,scale,BSC70-5,BSC70,5,BSC70-5,NA,collected,Dry,N,NA,NA,2397
U2398,scale,BSC70-6,BSC70,6,BSC70-6,NA,collected,Dry,N,NA,NA,2398
U2399,scale,BSC70-7,BSC70,7,BSC70-7,NA,collected,Dry,N,NA,NA,2399
U2400,scale,BSC70-8,BSC70,8,BSC70-8,NA,collected,Dry,N,NA,NA,2400
U2411,scale,BSC64-5,BSC64,5,BSC64-5,NA,collected,Dry,N,NA,NA,2411
U2412,scale,BSC64-6,BSC64,6,BSC64-6,NA,collected,Dry,N,NA,NA,2412
U2413,scale,BSC64-7,BSC64,7,BSC64-7,NA,collected,Dry,N,NA,NA,2413
U2414,scale,BSC64-8,BSC64,8,BSC64-8,NA,collected,Dry,N,NA,NA,2414
U2415,scale,BSC64-9,BSC64,9,BSC64-9,NA,collected,Dry,N,NA,NA,2415
U2416,scale,BSC64-10,BSC64,10,BSC64-10,NA,collected,Dry,N,NA,NA,2416
U2417,scale,BSC64-11,BSC64,11,BSC64-11,NA,collected,Dry,N,NA,NA,2417
U2418,scale,BSC64-12,BSC64,12,BSC64-12,NA,collected,Dry,N,NA,NA,2418
U2419,scale,BSC64-13,BSC64,13,BSC64-13,NA,collected,Dry,N,NA,NA,2419
U2420,scale,BSC64-14,BSC64,14,BSC64-14,NA,collected,Dry,N,NA,NA,2420
U2421,scale,BSC64-15,BSC64,15,BSC64-15,NA,collected,Dry,N,NA,NA,2421
U2422,scale,BSC64-16,BSC64,16,BSC64-16,NA,collected,Dry,N,NA,NA,2422
U2423,scale,BSC64-17,BSC64,17,BSC64-17,NA,collected,Dry,N,NA,NA,2423
U2424,scale,BSC64-18,BSC64,18,BSC64-18,NA,collected,Dry,N,NA,NA,2424
U2425,scale,BSC64-19,BSC64,19,BSC64-19,NA,collected,Dry,N,NA,NA,2425
U2426,scale,BSC64-20,BSC64,20,BSC64-20,NA,collected,Dry,N,NA,NA,2426
U2427,scale,BSC64-23,BSC64,23,BSC64-23,NA,collected,Dry,N,NA,NA,2427
U2428,scale,BSC64-21,BSC64,21,BSC64-21,NA,collected,Dry,N,NA,NA,2428
U2429,scale,BSC64-22,BSC64,22,BSC64-22,NA,collected,Dry,N,NA,NA,2429
U2430,scale,BSC64-24,BSC64,24,BSC64-24,NA,collected,Dry,N,NA,NA,2430
U2431,scale,BSC64-25,BSC64,25,BSC64-25,NA,collected,Dry,N,NA,NA,2431
U2432,scale,BSC64-26,BSC64,26,BSC64-26,NA,collected,Dry,N,NA,NA,2432
U2433,scale,BSC64-27,BSC64,27,BSC64-27,NA,collected,Dry,N,NA,NA,2433
U2434,scale,BSC64-28,BSC64,28,BSC64-28,NA,collected,Dry,N,NA,NA,2434
U2435,scale,BSC64-29,BSC64,29,BSC64-29,NA,collected,Dry,N,NA,NA,2435
U2436,scale,BSC64-30,BSC64,30,BSC64-30,NA,collected,Dry,N,NA,NA,2436
U2437,scale,BSC64-31,BSC64,31,BSC64-31,NA,collected,Dry,N,NA,NA,2437
U2438,scale,BSC64-32,BSC64,32,BSC64-32,NA,collected,Dry,N,NA,NA,2438
U2439,scale,BSC64-33,BSC64,33,BSC64-33,NA,collected,Dry,N,NA,NA,2439
U2451,scale,BSC64-34,BSC64,34,BSC64-34,NA,collected,Dry,N,NA,NA,2451
U2452,scale,BSC64-35,BSC64,35,BSC64-35,NA,collected,Dry,N,NA,NA,2452
U2453,scale,BSC64-36,BSC64,36,BSC64-36,NA,collected,Dry,N,NA,NA,2453
U2454,scale,BSC64-37,BSC64,37,BSC64-37,NA,collected,Dry,N,NA,NA,2454
U2455,scale,BSC64-38,BSC64,38,BSC64-38,NA,collected,Dry,N,NA,NA,2455
U2456,scale,BSC64-39,BSC64,39,BSC64-39,NA,collected,Dry,N,NA,NA,2456
U2457,scale,BSC64-40,BSC64,40,BSC64-40,NA,collected,Dry,N,NA,NA,2457
U2458,scale,BSC64-41,BSC64,41,BSC64-41,NA,collected,Dry,N,NA,NA,2458
U2459,scale,BSC64-42,BSC64,42,BSC64-42,NA,collected,Dry,N,NA,NA,2459
U2460,scale,BSC64-43,BSC64,43,BSC64-43,NA,collected,Dry,N,NA,NA,2460
U2461,scale,BSC64-44,BSC64,44,BSC64-44,NA,collected,Dry,N,NA,NA,2461
U2462,scale,BSC64-45,BSC64,45,BSC64-45,NA,collected,Dry,N,NA,NA,2462
U2463,scale,BSC64-46,BSC64,46,BSC64-46,NA,collected,Dry,N,NA,NA,2463
U2464,scale,BSC64-47,BSC64,47,BSC64-47,NA,collected,Dry,N,NA,NA,2464
U2465,scale,BSC64-48,BSC64,48,BSC64-48,NA,collected,Dry,N,NA,NA,2465
U2466,scale,BSC64-49,BSC64,49,BSC64-49,NA,collected,Dry,N,NA,NA,2466
U2467,scale,BSC64-50,BSC64,50,BSC64-50,NA,collected,Dry,N,NA,NA,2467
U2468,scale,BSC68-1,BSC68,1,BSC68-1,NA,collected,Dry,N,NA,NA,2468
U2469,scale,BSC68-2,BSC68,2,BSC68-2,NA,collected,Dry,N,NA,NA,2469
U2470,scale,BSC68-3,BSC68,3,BSC68-3,NA,collected,Dry,N,NA,NA,2470
U2471,scale,BSC68-4,BSC68,4,BSC68-4,NA,collected,Dry,N,NA,NA,2471
U2472,scale,BSC68-5,BSC68,5,BSC68-5,NA,collected,Dry,N,NA,NA,2472
U2473,scale,BSC68-6,BSC68,6,BSC68-6,NA,collected,Dry,N,NA,NA,2473
U2494,scale,BSC68-7,BSC68,7,BSC68-7,NA,collected,Dry,N,NA,NA,2494
U2495,scale,BSC68-8,BSC68,8,BSC68-8,NA,collected,Dry,N,NA,NA,2495
U2496,scale,BSC68-9,BSC68,9,BSC68-9,NA,collected,Dry,N,NA,NA,2496
U2497,scale,BSC68-10,BSC68,10,BSC68-10,NA,collected,Dry,N,NA,NA,2497
U2498,scale,BSC68-11,BSC68,11,BSC68-11,NA,collected,Dry,N,NA,NA,2498
U2499,scale,BSC68-12,BSC68,12,BSC68-12,NA,collected,Dry,N,NA,NA,2499
U2500,scale,BSC68-13,BSC68,13,BSC68-13,NA,collected,Dry,N,NA,NA,2500
U2501,scale,BSC62-27,BSC62,27,BSC62-27,NA,collected,Dry,N,NA,NA,2501
U2502,scale,BSC62-28,BSC62,28,BSC62-28,NA,collected,Dry,N,NA,NA,2502
U2503,scale,BSC62-29,BSC62,29,BSC62-29,NA,collected,Dry,N,NA,NA,2503
U2504,scale,BSC62-30,BSC62,30,BSC62-30,NA,collected,Dry,N,NA,NA,2504
U2505,scale,BSC62-31,BSC62,31,BSC62-31,NA,collected,Dry,N,NA,NA,2505
U2506,scale,BSC62-32,BSC62,32,BSC62-32,NA,collected,Dry,N,NA,NA,2506
U2507,scale,BSC62-33,BSC62,33,BSC62-33,NA,collected,Dry,N,NA,NA,2507
U2508,scale,BSC62-34,BSC62,34,BSC62-34,NA,collected,Dry,N,NA,NA,2508
U2509,scale,BSC62-35,BSC62,35,BSC62-35,NA,collected,Dry,N,NA,NA,2509
U2510,scale,BSC62-36,BSC62,36,BSC62-36,NA,collected,Dry,N,NA,NA,2510
U2511,scale,BSC62-37,BSC62,37,BSC62-37,NA,collected,Dry,N,NA,NA,2511
U2512,scale,BSC51-8,BSC51,8,BSC51-8,NA,collected,Dry,N,NA,NA,2512
U2513,scale,BSC50-1,BSC50,1,BSC50-1,NA,collected,Dry,N,NA,NA,2513
U2514,scale,BSC50-2,BSC50,2,BSC50-2,NA,collected,Dry,N,NA,NA,2514
U2515,scale,BSC50-3,BSC50,3,BSC50-3,NA,collected,Dry,N,NA,NA,2515
U2516,scale,BSC50-4,BSC50,4,BSC50-4,NA,collected,Dry,N,NA,NA,2516
U2517,scale,BSC50-5,BSC50,5,BSC50-5,NA,collected,Dry,N,NA,NA,2517
U2518,scale,BSC50-6,BSC50,6,BSC50-6,NA,collected,Dry,N,NA,NA,2518
U2519,scale,BSC50-7,BSC50,7,BSC50-7,NA,collected,Dry,N,NA,NA,2519
U2520,scale,BSC50-8,BSC50,8,BSC50-8,NA,collected,Dry,N,NA,NA,2520
U2521,scale,BSC50-18,BSC50,18,BSC50-18,NA,collected,Dry,N,NA,NA,2521
U2522,scale,BSC50-19,BSC50,19,BSC50-19,NA,collected,Dry,N,NA,NA,2522
U2523,scale,BSC50-20,BSC50,20,BSC50-20,NA,collected,Dry,N,NA,NA,2523
U2524,scale,BSC50-21,BSC50,21,BSC50-21,NA,collected,Dry,N,NA,NA,2524
U2525,scale,BSC50-22,BSC50,22,BSC50-22,NA,collected,Dry,N,NA,NA,2525
U2526,scale,BSC50-23,BSC50,23,BSC50-23,NA,collected,Dry,N,NA,NA,2526
U2527,scale,BSC50-24,BSC50,24,BSC50-24,NA,collected,Dry,N,NA,NA,2527
U2528,scale,BSC50-25,BSC50,25,BSC50-25,NA,collected,Dry,N,NA,NA,2528
U2529,scale,BSC50-26,BSC50,26,BSC50-26,NA,collected,Dry,N,NA,NA,2529
U2530,scale,BSC50-27,BSC50,27,BSC50-27,NA,collected,Dry,N,NA,NA,2530
U2531,scale,BSC50-28,BSC50,28,BSC50-28,NA,collected,Dry,N,NA,NA,2531
U2532,scale,BSC50-29,BSC50,29,BSC50-29,NA,collected,Dry,N,NA,NA,2532
U2533,scale,BSC50-30,BSC50,30,BSC50-30,NA,collected,Dry,N,NA,NA,2533
U2534,scale,BSC48-1,BSC48,1,BSC48-1,NA,collected,Dry,N,NA,NA,2534
U2535,scale,BSC48-2,BSC48,2,BSC48-2,NA,collected,Dry,N,NA,NA,2535
U2536,scale,BSC50-31,BSC50,31,BSC50-31,NA,collected,Dry,N,NA,NA,2536
U2537,scale,BSC50-32,BSC50,32,BSC50-32,NA,collected,Dry,N,NA,NA,2537
U2538,scale,BSC50-33,BSC50,33,BSC50-33,NA,collected,Dry,N,NA,NA,2538
U2539,scale,BSC50-34,BSC50,34,BSC50-34,NA,collected,Dry,N,NA,NA,2539
U2540,scale,BSC50-35,BSC50,35,BSC50-35,NA,collected,Dry,N,NA,NA,2540
U2541,scale,BSC50-36,BSC50,36,BSC50-36,NA,collected,Dry,N,NA,NA,2541
U2542,scale,BSC51-13,BSC51,13,BSC51-13,NA,collected,Dry,N,NA,NA,2542
U2543,scale,BSC51-14,BSC51,14,BSC51-14,NA,collected,Dry,N,NA,NA,2543
U2544,scale,BSC51-15,BSC51,15,BSC51-15,NA,collected,Dry,N,NA,NA,2544
U2545,scale,BSC51-16,BSC51,16,BSC51-16,NA,collected,Dry,N,NA,NA,2545
U2546,scale,BSC51-17,BSC51,17,BSC51-17,NA,collected,Dry,N,NA,NA,2546
U2547,scale,BSC51-18,BSC51,18,BSC51-18,NA,collected,Dry,N,NA,NA,2547
U2548,scale,BSC51-19,BSC51,19,BSC51-19,NA,collected,Dry,N,NA,NA,2548
U2549,scale,BSC49-2,BSC49,2,BSC49-2,NA,collected,Dry,N,NA,NA,2549
U2550,scale,BSC49-3,BSC49,3,BSC49-3,NA,collected,Dry,N,NA,NA,2550
U2551,scale,BSC82-1,BSC82,1,BSC82-1,NA,collected,Dry,N,NA,NA,2551
U2552,scale,BSC82-2,BSC82,2,BSC82-2,NA,collected,Dry,N,NA,NA,2552
U2553,scale,BSC82-3,BSC82,3,BSC82-3,NA,collected,Dry,N,NA,NA,2553
U2554,scale,BSC82-4,BSC82,4,BSC82-4,NA,collected,Dry,N,NA,NA,2554
U2555,scale,BSC82-5,BSC82,5,BSC82-5,NA,collected,Dry,N,NA,NA,2555
U2601,scale,BSC66-1,BSC66,1,BSC66-1,NA,collected,Dry,N,NA,NA,2601
U2602,scale,BSC66-2,BSC66,2,BSC66-2,NA,collected,Dry,N,NA,NA,2602
U2603,scale,BSC66-3,BSC66,3,BSC66-3,NA,collected,Dry,N,NA,NA,2603
U2604,scale,BSC66-4,BSC66,4,BSC66-4,NA,collected,Dry,N,NA,NA,2604
U2605,scale,BSC66-5,BSC66,5,BSC66-5,NA,collected,Dry,N,NA,NA,2605
U2606,scale,BSC66-6,BSC66,6,BSC66-6,NA,collected,Dry,N,NA,NA,2606
U2607,scale,BSC66-7,BSC66,7,BSC66-7,NA,collected,Dry,N,NA,NA,2607
U2608,scale,BSC66-8,BSC66,8,BSC66-8,NA,collected,Dry,N,NA,NA,2608
U2609,scale,BSC66-9,BSC66,9,BSC66-9,NA,collected,Dry,N,NA,NA,2609
U2610,scale,BSC66-10,BSC66,10,BSC66-10,NA,collected,Dry,N,NA,NA,2610
U2611,scale,BSC66-11,BSC66,11,BSC66-11,NA,collected,Dry,N,NA,NA,2611
U2612,scale,BSC66-12,BSC66,12,BSC66-12,NA,collected,Dry,N,NA,NA,2612
U2613,scale,BSC66-13,BSC66,13,BSC66-13,NA,collected,Dry,N,NA,NA,2613
U2614,scale,BSC66-14,BSC66,14,BSC66-14,NA,collected,Dry,N,NA,NA,2614
U2615,scale,BSC66-15,BSC66,15,BSC66-15,NA,collected,Dry,N,NA,NA,2615
U2616,scale,BSC66-16,BSC66,16,BSC66-16,NA,collected,Dry,N,NA,NA,2616
U2617,scale,BSC66-17,BSC66,17,BSC66-17,NA,collected,Dry,N,NA,NA,2617
U2618,scale,BSC66-18,BSC66,18,BSC66-18,NA,collected,Dry,N,NA,NA,2618
U2619,scale,BSC66-19,BSC66,19,BSC66-19,NA,collected,Dry,N,NA,NA,2619
U2620,scale,BSC66-20,BSC66,20,BSC66-20,NA,collected,Dry,N,NA,NA,2620
U2621,scale,BSC66-21,BSC66,21,BSC66-21,NA,collected,Dry,N,NA,NA,2621
U2622,scale,BSC66-22,BSC66,22,BSC66-22,NA,collected,Dry,N,NA,NA,2622
U2623,scale,BSC66-23,BSC66,23,BSC66-23,NA,collected,Dry,N,NA,NA,2623
U2624,scale,BSC66-24,BSC66,24,BSC66-24,NA,collected,Dry,N,NA,NA,2624
U2625,scale,BSC51-1,BSC51,1,BSC51-1,NA,collected,Dry,N,NA,NA,2625
U2626,scale,BSC51-2,BSC51,2,BSC51-2,NA,collected,Dry,N,NA,NA,2626
U2627,scale,BSC51-3,BSC51,3,BSC51-3,NA,collected,Dry,N,NA,NA,2627
U2628,scale,BSC51-4,BSC51,4,BSC51-4,NA,collected,Dry,N,NA,NA,2628
U2629,scale,BSC51-5,BSC51,5,BSC51-5,NA,collected,Dry,N,NA,NA,2629
U2630,scale,BSC51-6,BSC51,6,BSC51-6,NA,collected,Dry,N,NA,NA,2630
U2631,scale,BSC51-7,BSC51,7,BSC51-7,NA,collected,Dry,N,NA,NA,2631
U2632,scale,BSC51-9,BSC51,9,BSC51-9,NA,collected,Dry,N,NA,NA,2632
U2633,scale,BSC51-10,BSC51,10,BSC51-10,NA,collected,Dry,N,NA,NA,2633
U2634,scale,BSC51-11,BSC51,11,BSC51-11,NA,collected,Dry,N,NA,NA,2634
U2635,scale,BSC51-12,BSC51,12,BSC51-12,NA,collected,Dry,N,NA,NA,2635
U2636,scale,BSC55-36,BSC55,36,BSC55-36,NA,collected,Dry,N,NA,NA,2636
U2637,scale,BSC50-9,BSC50,9,BSC50-9,NA,collected,Dry,N,NA,NA,2637
U2638,scale,BSC50-10,BSC50,10,BSC50-10,NA,collected,Dry,N,NA,NA,2638
U2639,scale,BSC50-11,BSC50,11,BSC50-11,NA,collected,Dry,N,NA,NA,2639
U2640,scale,BSC50-12,BSC50,12,BSC50-12,Fish fell on floor,collected,Dry,N,NA,NA,2640
U2641,scale,BSC50-13,BSC50,13,BSC50-13,NA,collected,Dry,N,NA,NA,2641
U2642,scale,BSC50-14,BSC50,14,BSC50-14,NA,collected,Dry,N,NA,NA,2642
U2643,scale,BSC50-15,BSC50,15,BSC50-15,NA,collected,Dry,N,NA,NA,2643
U2644,scale,BSC50-16,BSC50,16,BSC50-16,NA,collected,Dry,N,NA,NA,2644
U2645,scale,BSC52-1,BSC52,1,BSC52-1,NA,collected,Dry,N,NA,NA,2645
U2646,scale,BSC52-2,BSC52,2,BSC52-2,NA,collected,Dry,N,NA,NA,2646
U2647,scale,BSC52-3,BSC52,3,BSC52-3,NA,collected,Dry,N,NA,NA,2647
U2648,scale,BSC52-4,BSC52,4,BSC52-4,NA,collected,Dry,N,NA,NA,2648
U2649,scale,BSC52-5,BSC52,5,BSC52-5,NA,collected,Dry,N,NA,NA,2649
U2650,scale,BSC52-6,BSC52,6,BSC52-6,NA,collected,Dry,N,NA,NA,2650
U2651,scale,BSC52-7,BSC52,7,BSC52-7,NA,collected,Dry,N,NA,NA,2651
U2652,scale,BSC52-8,BSC52,8,BSC52-8,NA,collected,Dry,N,NA,NA,2652
U2653,scale,BSC52-9,BSC52,9,BSC52-9,NA,collected,Dry,N,NA,NA,2653
U2654,scale,BSC52-10,BSC52,10,BSC52-10,NA,collected,Dry,N,NA,NA,2654
U2655,scale,BSC52-11,BSC52,11,BSC52-11,NA,collected,Dry,N,NA,NA,2655
U2656,scale,BSC52-12,BSC52,12,BSC52-12,NA,collected,Dry,N,NA,NA,2656
U2657,scale,BSC52-13,BSC52,13,BSC52-13,NA,collected,Dry,N,NA,NA,2657
U2658,scale,BSC54-1,BSC54,1,BSC54-1,NA,collected,Dry,N,NA,NA,2658
U2659,scale,BSC54-2,BSC54,2,BSC54-2,NA,collected,Dry,N,NA,NA,2659
U2660,scale,BSC55-41,BSC55,41,BSC55-41,NA,collected,Dry,N,NA,NA,2660
U2661,scale,BSC55-42,BSC55,42,BSC55-42,NA,collected,Dry,N,NA,NA,2661
U2662,scale,BSC55-43,BSC55,43,BSC55-43,NA,collected,Dry,N,NA,NA,2662
U2663,scale,BSC55-44,BSC55,44,BSC55-44,NA,collected,Dry,N,NA,NA,2663
U2664,scale,BSC55-45,BSC55,45,BSC55-45,NA,collected,Dry,N,NA,NA,2664
U2665,scale,BSC55-46,BSC55,46,BSC55-46,NA,collected,Dry,N,NA,NA,2665
U2666,scale,BSC55-47,BSC55,47,BSC55-47,NA,collected,Dry,N,NA,NA,2666
U2667,scale,BSC55-48,BSC55,48,BSC55-48,NA,collected,Dry,N,NA,NA,2667
U2668,scale,BSC53-1,BSC53,1,BSC53-1,NA,collected,Dry,N,NA,NA,2668
U2669,scale,BSC53-2,BSC53,2,BSC53-2,NA,collected,Dry,N,NA,NA,2669
U2701,scale,BSC67-1,BSC67,1,BSC67-1,NA,collected,Dry,N,NA,NA,2701
U2702,scale,BSC67-2,BSC67,2,BSC67-2,NA,collected,Dry,N,NA,NA,2702
U2703,scale,BSC67-3,BSC67,3,BSC67-3,NA,collected,Dry,N,NA,NA,2703
U2704,scale,BSC67-4,BSC67,4,BSC67-4,NA,collected,Dry,N,NA,NA,2704
U2705,scale,BSC67-5,BSC67,5,BSC67-5,NA,collected,Dry,N,NA,NA,2705
U2706,scale,BSC67-6,BSC67,6,BSC67-6,NA,collected,Dry,N,NA,NA,2706
U2707,scale,BSC67-7,BSC67,7,BSC67-7,NA,collected,Dry,N,NA,NA,2707
U2708,scale,BSC67-8,BSC67,8,BSC67-8,NA,collected,Dry,N,NA,NA,2708
U2709,scale,BSC67-9,BSC67,9,BSC67-9,NA,collected,Dry,N,NA,NA,2709
U2710,scale,BSC67-10,BSC67,10,BSC67-10,NA,collected,Dry,N,NA,NA,2710
U2711,scale,BSC67-11,BSC67,11,BSC67-11,NA,collected,Dry,N,NA,NA,2711
U2712,scale,BSC67-12,BSC67,12,BSC67-12,NA,collected,Dry,N,NA,NA,2712
U2713,scale,BSC67-13,BSC67,13,BSC67-13,NA,collected,Dry,N,NA,NA,2713
U2714,scale,BSC67-14,BSC67,14,BSC67-14,NA,collected,Dry,N,NA,NA,2714
U2715,scale,BSC67-15,BSC67,15,BSC67-15,NA,collected,Dry,N,NA,NA,2715
U2716,scale,BSC67-16,BSC67,16,BSC67-16,NA,collected,Dry,N,NA,NA,2716
U2717,scale,BSC67-17,BSC67,17,BSC67-17,NA,collected,Dry,N,NA,NA,2717
U2718,scale,BSC67-18,BSC67,18,BSC67-18,NA,collected,Dry,N,NA,NA,2718
U2719,scale,BSC67-19,BSC67,19,BSC67-19,NA,collected,Dry,N,NA,NA,2719
U2720,scale,BSC67-20,BSC67,20,BSC67-20,NA,collected,Dry,N,NA,NA,2720
U2721,scale,BSC67-21,BSC67,21,BSC67-21,NA,collected,Dry,N,NA,NA,2721
U2722,scale,BSC67-22,BSC67,22,BSC67-22,NA,collected,Dry,N,NA,NA,2722
U2723,scale,BSC67-23,BSC67,23,BSC67-23,NA,collected,Dry,N,NA,NA,2723
U2724,scale,BSC67-24,BSC67,24,BSC67-24,NA,collected,Dry,N,NA,NA,2724
U2725,scale,BSC67-25,BSC67,25,BSC67-25,NA,collected,Dry,N,NA,NA,2725
U2726,scale,BSC67-26,BSC67,26,BSC67-26,NA,collected,Dry,N,NA,NA,2726
U2727,scale,BSC67-27,BSC67,27,BSC67-27,NA,collected,Dry,N,NA,NA,2727
U2728,scale,BSC67-28,BSC67,28,BSC67-28,NA,collected,Dry,N,NA,NA,2728
U2729,scale,BSC67-29,BSC67,29,BSC67-29,NA,collected,Dry,N,NA,NA,2729
U2730,scale,BSC67-30,BSC67,30,BSC67-30,NA,collected,Dry,N,NA,NA,2730
U2731,scale,BSC67-31,BSC67,31,BSC67-31,NA,collected,Dry,N,NA,NA,2731
U2732,scale,BSC67-32,BSC67,32,BSC67-32,NA,collected,Dry,N,NA,NA,2732
U2733,scale,BSC67-33,BSC67,33,BSC67-33,NA,collected,Dry,N,NA,NA,2733
U2734,scale,BSC67-34,BSC67,34,BSC67-34,NA,collected,Dry,N,NA,NA,2734
U2735,scale,BSC67-35,BSC67,35,BSC67-35,NA,collected,Dry,N,NA,NA,2735
U2736,scale,BSC67-36,BSC67,36,BSC67-36,NA,collected,Dry,N,NA,NA,2736
