semsp_id,ufn,seine_id,species,package_id,fish_time_out,fish_time_dewar,fork_length_field,height_field,weight_field,analysis_planned,dissection_status
2016-06-11-J06-PI-1,NA,JN369,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J06-PI-2,NA,JN369,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J06-PI-3,NA,JN369,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J06-PI-4,NA,JN369,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J06-PI-5,NA,JN369,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J06-PI-6,NA,JN369,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J06-PI-7,NA,JN369,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J06-PI-8,NA,JN369,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J06-PI-9,NA,JN369,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J06-PI-10,NA,JN369,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J07-PI-1,NA,JN370,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J07-PI-2,NA,JN370,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J07-PI-3,NA,JN370,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J07-PI-4,NA,JN370,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J07-PI-5,NA,JN370,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J07-PI-6,NA,JN370,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J07-PI-7,NA,JN370,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J07-PI-8,NA,JN370,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J07-PI-9,NA,JN370,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J07-PI-10,NA,JN370,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J05-PI-1,NA,JN371,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J05-PI-2,NA,JN371,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J05-PI-3,NA,JN371,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J05-PI-4,NA,JN371,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J05-PI-5,NA,JN371,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J05-PI-6,NA,JN371,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J05-PI-7,NA,JN371,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J05-PI-8,NA,JN371,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J05-PI-9,NA,JN371,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J05-PI-10,NA,JN371,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-D25-CU-1,NA,DN411,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-D25-CU-2,NA,DN411,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-D25-CU-3,NA,DN411,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-D25-CU-4,NA,DN411,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-D25-CU-5,NA,DN411,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J06-CU-1,NA,JN369,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J06-CU-2,NA,JN369,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J06-CU-3,NA,JN369,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J06-CU-4,NA,JN369,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J06-CU-5,NA,JN369,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J06-CU-6,NA,JN369,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J06-CU-7,NA,JN369,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J06-CU-8,NA,JN369,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J06-CU-9,NA,JN369,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J06-CU-10,NA,JN369,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J07-CU-1,NA,JN370,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J07-CU-2,NA,JN370,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J07-CU-3,NA,JN370,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J07-CU-4,NA,JN370,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J07-CU-5,NA,JN370,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J07-CU-6,NA,JN370,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J07-CU-7,NA,JN370,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J07-CU-8,NA,JN370,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J07-CU-9,NA,JN370,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J07-CU-10,NA,JN370,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J05-CU-1,NA,JN371,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J05-CU-2,NA,JN371,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J05-CU-3,NA,JN371,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J05-CU-4,NA,JN371,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J05-CU-5,NA,JN371,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J05-CU-6,NA,JN371,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J05-CU-7,NA,JN371,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J05-CU-8,NA,JN371,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J05-CU-9,NA,JN371,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J05-CU-10,NA,JN371,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J06-CO-1,NA,JN369,CO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J06-HE-1,NA,JN369,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J07-HE-1,NA,JN370,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J07-HE-2,NA,JN370,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J07-HE-3,NA,JN370,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J07-HE-4,NA,JN370,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-11-J07-HE-5,NA,JN370,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-13-D21-SO-1,U2049,DN415,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-13-D21-SO-2,U2149,DN415,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-13-D21-SO-3,U2044,DN415,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-13-D21-SO-4,U2048,DN415,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-13-D21-SO-5,U2045,DN415,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-13-D21-SO-6,U2046,DN415,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-13-D21-SO-7,U2182,DN415,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-13-D21-SO-8,U2150,DN415,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-13-D21-SO-9,U2181,DN415,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-13-D21-SO-10,U2047,DN415,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-13-D21-SO-11,NA,DN415,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-13-D21-SO-12,NA,DN415,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-13-D21-SO-13,NA,DN415,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-13-D21-SO-14,NA,DN415,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-13-D21-SO-15,NA,DN415,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-13-D21-PI-1,NA,DN415,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-13-D21-PI-2,NA,DN415,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-13-D21-PI-3,NA,DN415,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-13-D21-PI-4,NA,DN415,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-13-D21-PI-5,NA,DN415,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-13-D21-PI-6,NA,DN415,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-13-D21-PI-7,NA,DN415,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-13-D21-PI-8,NA,DN415,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-13-D21-PI-9,NA,DN415,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-13-D21-PI-10,NA,DN415,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-13-D21-CU-1,NA,DN415,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-13-D21-CU-2,NA,DN415,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-13-D21-CU-3,NA,DN415,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-13-D21-CU-4,NA,DN415,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-13-D21-CU-5,NA,DN415,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-13-D21-CU-6,NA,DN415,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-13-D21-CU-7,NA,DN415,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-13-D21-CU-8,NA,DN415,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-13-D21-CU-9,NA,DN415,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-14-D22-SO-1,U1703,DN420,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-SO-2,U1704,DN420,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-SO-3,U1694,DN420,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-SO-4,U1707,DN420,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-SO-5,U1708,DN420,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-SO-6,U1709,DN420,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-SO-7,U1705,DN420,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-SO-8,U1706,DN420,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-SO-9,U1710,DN420,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-SO-10,U1711,DN420,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-SO-11,U4315,DN420,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-SO-12,U4317,DN420,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-SO-13,U4316,DN420,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-SO-14,U4200,DN420,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-SO-15,U4198,DN420,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-SO-16,U4345,DN420,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-SO-17,U4199,DN420,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-SO-18,U4196,DN420,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-SO-19,U4197,DN420,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-SO-20,U4314,DN420,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-SO-21,U4420,DN420,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-SO-22,U4394,DN420,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-SO-23,U4393,DN420,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-SO-24,U4223,DN420,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-SO-25,U4417,DN420,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-SO-26,U4222,DN420,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-SO-27,U4419,DN420,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-SO-28,U4224,DN420,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-SO-29,U4344,DN420,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-SO-30,U4418,DN420,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D27-SO-1,U2379,DN421,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D27-SO-2,U2378,DN421,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D27-SO-3,U2382,DN421,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D27-SO-4,U2381,DN421,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D27-SO-5,U2380,DN421,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D27-SO-6,U2383,DN421,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-SO-1,U1576,DN422,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-SO-2,U1574,DN422,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-SO-3,U1577,DN422,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-SO-4,U1569,DN422,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-SO-5,U1570,DN422,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-SO-6,U1571,DN422,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-SO-7,U1575,DN422,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-SO-8,U1573,DN422,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-SO-9,U1572,DN422,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-SO-10,U1578,DN422,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-SO-11,U1796,DN422,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-SO-12,U1791,DN422,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-SO-13,U1797,DN422,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-SO-14,U1795,DN422,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-SO-15,U1800,DN422,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-SO-16,U1798,DN422,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-SO-17,U1793,DN422,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-SO-18,U1794,DN422,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-SO-19,U1799,DN422,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-SO-20,U1792,DN422,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-SO-21,U4295,DN422,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-SO-22,U4304,DN422,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-SO-23,U4292,DN422,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-SO-24,U4302,DN422,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-SO-25,U4294,DN422,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-SO-26,U4296,DN422,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-SO-27,U4177,DN422,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-SO-28,U4293,DN422,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-SO-29,U4303,DN422,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-SO-30,U4305,DN422,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-PI-1,U3833,DN420,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-PI-2,U3830,DN420,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-PI-3,U3828,DN420,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-PI-4,U3824,DN420,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-PI-5,U3825,DN420,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-PI-6,U3831,DN420,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-PI-7,U3829,DN420,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-PI-8,U3832,DN420,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-PI-9,U3826,DN420,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-PI-10,U3827,DN420,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D27-PI-1,NA,DN421,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-14-D27-PI-2,NA,DN421,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-14-D27-PI-3,NA,DN421,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-14-D27-PI-4,NA,DN421,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-14-D27-PI-5,NA,DN421,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-14-D27-PI-6,NA,DN421,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-14-D27-PI-7,NA,DN421,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-14-D27-PI-8,NA,DN421,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-14-D27-PI-9,NA,DN421,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-14-D27-PI-10,NA,DN421,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-14-D09-PI-1,U3765,DN422,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-PI-2,U3768,DN422,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-PI-3,U3769,DN422,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-PI-4,U3764,DN422,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-PI-5,U3766,DN422,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-PI-6,U3770,DN422,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-PI-7,U3771,DN422,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-PI-8,U3762,DN422,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-PI-9,U3767,DN422,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-PI-10,U3763,DN422,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-CU-1,U3506,DN420,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-CU-2,U3332,DN420,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-CU-3,U3504,DN420,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-CU-4,U3507,DN420,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-CU-5,U3333,DN420,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-CU-6,U3505,DN420,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-CU-7,U3331,DN420,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-CU-8,U3330,DN420,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-CU-9,U3335,DN420,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D22-CU-10,U3334,DN420,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D27-CU-1,NA,DN421,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-14-D27-CU-2,NA,DN421,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-14-D27-CU-3,NA,DN421,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-14-D27-CU-4,NA,DN421,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-14-D27-CU-5,NA,DN421,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-14-D27-CU-6,NA,DN421,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-14-D27-CU-7,NA,DN421,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-14-D27-CU-8,NA,DN421,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-14-D27-CU-9,NA,DN421,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-14-D27-CU-10,NA,DN421,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-06-14-D09-CU-1,U3329,DN422,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-CU-2,U3328,DN422,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-CU-3,U3503,DN422,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-CU-4,U3327,DN422,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-CU-5,U3326,DN422,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-CU-6,U3325,DN422,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-CU-7,U3501,DN422,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-CU-8,U3502,DN422,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-CU-9,U2978,DN422,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-14-D09-CU-10,U2979,DN422,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-16-D07-SO-1,U1488,DN427,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-16-D07-SO-2,U1483,DN427,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-16-D07-SO-3,U1485,DN427,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-16-D07-SO-4,U1484,DN427,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-16-D07-SO-5,U1479,DN427,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-16-D07-SO-6,U1481,DN427,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-16-D07-SO-7,U1486,DN427,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-16-D07-SO-8,U1487,DN427,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-16-D07-SO-9,U1480,DN427,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-16-D07-SO-10,U1482,DN427,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-16-D07-SO-11,U4576,DN427,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-16-D07-SO-12,U4639,DN427,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-16-D07-SO-13,U4581,DN427,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-16-D07-SO-14,U4579,DN427,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-16-D07-SO-15,U4577,DN427,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-16-D07-SO-16,U4580,DN427,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-16-D07-SO-17,U4575,DN427,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-16-D07-SO-18,U4578,DN427,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-16-D07-SO-19,U4640,DN427,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-16-D07-SO-20,U4691,DN427,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-16-D07-SO-21,U1884,DN427,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-16-D07-SO-22,U1883,DN427,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-16-D07-SO-23,U1873,DN427,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-16-D07-SO-24,U1874,DN427,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-16-D07-SO-25,U1881,DN427,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-06-16-D07-SO-26,U1885,DN427,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
