ufn,sample_type,sample_id,container_id,container_cell,sample_location,comments_sample,sample_status,storage_medium,qc_flag,flag_reason,qc_log,ufn_sort
U833,sealice,SSL787,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,833
U834,sealice,SSL788,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,834
U835,sealice,SSL789,BSLSO15,100,BSLSO15-100,NA,collected,Formalin,N,NA,NA,835
U836,sealice,SSL790,BSLSO16,1,BSLSO16-1,NA,collected,Formalin,N,NA,NA,836
U837,sealice,SSL791,BSLSO16,5,BSLSO16-5,NA,collected,Formalin,N,NA,NA,837
U838,sealice,SSL792,BSLSO16,12,BSLSO16-12,NA,collected,Formalin,N,NA,NA,838
U839,sealice,SSL793,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,839
U840,sealice,SSL804,BSLSO16,20,BSLSO16-20,NA,collected,Formalin,N,NA,NA,840
U841,sealice,SSL794,BSLSO16,3,BSLSO16-3,NA,collected,Formalin,N,NA,NA,841
U842,sealice,SSL795,BSLSO16,7,BSLSO16-7,NA,collected,Formalin,N,NA,NA,842
U843,sealice,SSL796,BSLSO16,9,BSLSO16-9,NA,collected,Formalin,N,NA,NA,843
U844,sealice,SSL797,BSLSO16,14,BSLSO16-14,NA,collected,Formalin,N,NA,NA,844
U846,sealice,SSL806,BSLSO16,23,BSLSO16-23,NA,collected,Formalin,N,NA,NA,846
U847,sealice,SSL807,BSLSO16,29,BSLSO16-29,NA,collected,Formalin,N,NA,NA,847
U848,sealice,SSL808,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,848
U849,sealice,SSL809,BSLSO16,41,BSLSO16-41,NA,collected,Formalin,N,NA,NA,849
U850,sealice,SSL810,BSLSO16,45,BSLSO16-45,NA,collected,Formalin,N,NA,NA,850
U851,sealice,SSL829,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,851
U852,sealice,SSL841,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,852
U853,sealice,SSL849,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,853
U854,sealice,SSL866,BSLSO17,54,BSLSO17-54,NA,collected,Formalin,N,NA,NA,854
U855,sealice,SSL867,BSLSO17,61,BSLSO17-61,NA,collected,Formalin,N,NA,NA,855
U856,sealice,SSL883,BSLSO17,92,BSLSO17-92,NA,collected,Formalin,N,NA,NA,856
U857,sealice,SSL884,BSLSO17,100,BSLSO17-100,NA,collected,Formalin,N,NA,NA,857
U858,sealice,SSL885,BSLSO18,5,BSLSO18-5,NA,collected,Formalin,N,NA,NA,858
U859,sealice,SSL886,BSLSO18,9,BSLSO18-9,NA,collected,Formalin,N,NA,NA,859
U860,sealice,SSL887,BSLSO18,16,BSLSO18-16,NA,collected,Formalin,N,NA,NA,860
U861,sealice,SSL811,BSLSO16,25,BSLSO16-25,NA,collected,Formalin,N,NA,NA,861
U862,sealice,SSL812,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,862
U863,sealice,SSL813,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,863
U864,sealice,SSL814,BSLSO16,38,BSLSO16-38,NA,collected,Formalin,N,NA,NA,864
U865,sealice,SSL815,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,865
U866,sealice,SSL816,BSLSO16,56,BSLSO16-56,NA,collected,Formalin,N,NA,NA,866
U867,sealice,SSL819,BSLSO16,60,BSLSO16-60,NA,collected,Formalin,N,NA,NA,867
U868,sealice,SSL820,BSLSO16,61,BSLSO16-61,NA,collected,Formalin,N,NA,NA,868
U869,sealice,SSL821,BSLSO16,63,BSLSO16-63,NA,collected,Formalin,N,NA,NA,869
U870,sealice,SSL822,BSLSO16,67,BSLSO16-67,NA,collected,Formalin,N,NA,NA,870
U871,sealice,SSL817,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,871
U872,sealice,SSL850,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,872
U873,sealice,SSL851,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,873
U874,sealice,SSL852,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,874
U875,sealice,SSL853,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,875
U876,sealice,SSL854,BSLSO17,43,BSLSO17-43,NA,collected,Formalin,N,NA,NA,876
U877,sealice,SSL855,BSLSO17,47,BSLSO17-47,NA,collected,Formalin,N,NA,NA,877
U878,sealice,SSL868,BSLSO17,56,BSLSO17-56,NA,collected,Formalin,N,NA,NA,878
U879,sealice,SSL869,BSLSO17,69,BSLSO17-69,NA,collected,Formalin,N,NA,NA,879
U880,sealice,SSL870,BSLSO17,74,BSLSO17-74,NA,collected,Formalin,N,NA,NA,880
U881,sealice,SSL818,BSLSO16,58,BSLSO16-58,NA,collected,Formalin,N,NA,NA,881
U882,sealice,SSL823,BSLSO16,65,BSLSO16-65,NA,collected,Formalin,N,NA,NA,882
U883,sealice,SSL824,BSLSO16,69,BSLSO16-69,NA,collected,Formalin,N,NA,NA,883
U884,sealice,SSL825,BSLSO16,74,BSLSO16-74,NA,collected,Formalin,N,NA,NA,884
U885,sealice,SSL826,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,885
U886,sealice,SSL830,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,886
U887,sealice,SSL831,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,887
U888,sealice,SSL832,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,888
U889,sealice,SSL833,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,889
U890,sealice,SSL834,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,890
U891,sealice,SSL827,BSLSO16,72,BSLSO16-72,NA,collected,Formalin,N,NA,NA,891
U892,sealice,SSL828,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,892
U893,sealice,SSL835,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,893
U894,sealice,SSL836,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,894
U895,sealice,SSL837,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,895
U896,sealice,SSL838,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,896
U897,sealice,SSL839,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,897
U898,sealice,SSL840,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,898
U899,sealice,SSL842,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,899
U900,sealice,SSL843,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,900
U901,sealice,SSL844,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,901
U902,sealice,SSL845,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,902
U903,sealice,SSL846,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,903
U904,sealice,SSL847,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,904
U905,sealice,SSL856,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,905
U906,sealice,SSL857,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,906
U907,sealice,SSL858,BSLSO17,34,BSLSO17-34,NA,collected,Formalin,N,NA,NA,907
U908,sealice,SSL859,BSLSO17,41,BSLSO17-41,NA,collected,Formalin,N,NA,NA,908
U909,sealice,SSL860,BSLSO17,45,BSLSO17-45,NA,collected,Formalin,N,NA,NA,909
U910,sealice,SSL861,BSLSO17,52,BSLSO17-52,NA,collected,Formalin,N,NA,NA,910
U911,sealice,SSL848,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,911
U912,sealice,SSL862,BSLSO17,20,BSLSO17-20,NA,collected,Formalin,N,NA,NA,912
U913,sealice,SSL863,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,913
U914,sealice,SSL864,BSLSO17,40,BSLSO17-40,NA,collected,Formalin,N,NA,NA,914
U915,sealice,SSL865,BSLSO17,49,BSLSO17-49,NA,collected,Formalin,N,NA,NA,915
U916,sealice,SSL871,BSLSO17,63,BSLSO17-63,NA,collected,Formalin,N,NA,NA,916
U917,sealice,SSL872,BSLSO17,72,BSLSO17-72,NA,collected,Formalin,N,NA,NA,917
U918,sealice,SSL873,BSLSO17,78,BSLSO17-78,NA,collected,Formalin,N,NA,NA,918
U919,sealice,SSL874,BSLSO17,85,BSLSO17-85,NA,collected,Formalin,N,NA,NA,919
U920,sealice,SSL888,BSLSO17,87,BSLSO17-87,NA,collected,Formalin,N,NA,NA,920
U921,sealice,SSL875,BSLSO17,81,BSLSO17-81,NA,collected,Formalin,N,NA,NA,921
U922,sealice,SSL876,BSLSO17,8,BSLSO17-8,NA,collected,Formalin,N,NA,NA,922
U923,sealice,SSL889,BSLSO17,89,BSLSO17-89,NA,collected,Formalin,N,NA,NA,923
U924,sealice,SSL890,BSLSO17,98,BSLSO17-98,NA,collected,Formalin,N,NA,NA,924
U925,sealice,SSL891,BSLSO18,3,BSLSO18-3,NA,collected,Formalin,N,NA,NA,925
U926,sealice,SSL892,BSLSO18,7,BSLSO18-7,NA,collected,Formalin,N,NA,NA,926
U927,sealice,SSL893,BSLSO18,12,BSLSO18-12,NA,collected,Formalin,N,NA,NA,927
U928,sealice,SSL894,BSLSO18,20,BSLSO18-20,NA,collected,Formalin,N,NA,NA,928
U929,sealice,SSL902,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,929
U930,sealice,SSL903,BSLSO18,47,BSLSO18-47,NA,collected,Formalin,N,NA,NA,930
U931,sealice,SSL877,BSLSO17,58,BSLSO17-58,NA,collected,Formalin,N,NA,NA,931
U932,sealice,SSL878,BSLSO17,60,BSLSO17-60,NA,collected,Formalin,N,NA,NA,932
U933,sealice,SSL879,BSLSO17,65,BSLSO17-65,NA,collected,Formalin,N,NA,NA,933
U934,sealice,SSL880,BSLSO17,67,BSLSO17-67,NA,collected,Formalin,N,NA,NA,934
U935,sealice,SSL881,BSLSO17,76,BSLSO17-76,NA,collected,Formalin,N,NA,NA,935
U936,sealice,SSL882,BSLSO17,80,BSLSO17-80,NA,collected,Formalin,N,NA,NA,936
U939,sealice,SSL897,BSLSO18,1,BSLSO18-1,NA,collected,Formalin,N,NA,NA,939
U940,sealice,SSL904,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,940
U941,sealice,SSL898,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,941
U942,sealice,SSL905,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,942
U943,sealice,SSL906,BSLSO18,38,BSLSO18-38,NA,collected,Formalin,N,NA,NA,943
U944,sealice,SSL921,BSLSO18,69,BSLSO18-69,NA,collected,Formalin,N,NA,NA,944
U945,sealice,SSL922,BSLSO18,76,BSLSO18-76,NA,collected,Formalin,N,NA,NA,945
U946,sealice,SSL923,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,946
U947,sealice,SSL968,BSLSO19,34,BSLSO19-34,NA,collected,Formalin,N,NA,NA,947
U948,sealice,SSL969,BSLSO19,36,BSLSO19-36,NA,collected,Formalin,N,NA,NA,948
U949,sealice,SSL970,BSLSO19,40,BSLSO19-40,NA,collected,Formalin,N,NA,NA,949
U950,sealice,SSL971,BSLSO19,43,BSLSO19-43,NA,collected,Formalin,N,NA,NA,950
U951,sealice,SSL907,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,951
U952,sealice,SSL908,BSLSO28,NA,BSLSO28-NA,"Vial dropped, so some lice may have been lost",results received,Formalin,N,NA,NA,952
U953,sealice,SSL909,BSLSO18,43,BSLSO18-43,Lep chal A retained but got a bit squished,collected,Formalin,N,NA,NA,953
U954,sealice,SSL910,BSLSO18,49,BSLSO18-49,NA,collected,Formalin,N,NA,NA,954
U955,sealice,SSL911,BSLSO18,52,BSLSO18-52,NA,collected,Formalin,N,NA,NA,955
U956,sealice,SSL912,BSLSO18,61,BSLSO18-61,NA,collected,Formalin,N,NA,NA,956
U957,sealice,SSL924,BSLSO18,63,BSLSO18-63,NA,collected,Formalin,N,NA,NA,957
U958,sealice,SSL925,BSLSO18,87,BSLSO18-87,NA,collected,Formalin,N,NA,NA,958
U959,sealice,SSL926,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,959
U960,sealice,SSL927,BSLSO18,94,BSLSO18-94,NA,collected,Formalin,N,NA,NA,960
U961,sealice,SSL899,BSLSO18,14,BSLSO18-14,NA,collected,Formalin,N,NA,NA,961
U962,sealice,SSL900,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,962
U963,sealice,SSL901,BSLSO18,23,BSLSO18-23,NA,collected,Formalin,N,NA,NA,963
U964,sealice,SSL913,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,964
U965,sealice,SSL914,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,965
U966,sealice,SSL915,BSLSO18,40,BSLSO18-40,NA,collected,Formalin,N,NA,NA,966
U967,sealice,SSL916,BSLSO18,45,BSLSO18-45,NA,collected,Formalin,N,NA,NA,967
U968,sealice,SSL917,BSLSO18,54,BSLSO18-54,NA,collected,Formalin,N,NA,NA,968
U969,sealice,SSL918,BSLSO18,60,BSLSO18-60,NA,collected,Formalin,N,NA,NA,969
U970,sealice,SSL928,BSLSO18,67,BSLSO18-67,NA,collected,Formalin,N,NA,NA,970
U971,sealice,SSL1324,BSLSO26,58,BSLSO26-58,NA,collected,Formalin,N,NA,NA,971
U972,sealice,SSL1325,BSLSO26,61,BSLSO26-61,NA,collected,Formalin,N,NA,NA,972
U973,sealice,SSL1340,BSLSO26,65,BSLSO26-65,NA,collected,Formalin,N,NA,NA,973
U974,sealice,SSL1341,BSLSO26,74,BSLSO26-74,NA,collected,Formalin,N,NA,NA,974
U975,sealice,SSL1342,BSLSO26,78,BSLSO26-78,NA,collected,Formalin,N,NA,NA,975
U976,sealice,SSL1343,BSLSO26,85,BSLSO26-85,NA,collected,Formalin,N,NA,NA,976
U977,sealice,SSL1359,BSLSO27,3,BSLSO27-3,NA,collected,Formalin,N,NA,NA,977
U978,sealice,SSL1360,BSLSO27,9,BSLSO27-9,NA,collected,Formalin,N,NA,NA,978
U979,sealice,SSL1361,BSLSO27,16,BSLSO27-16,NA,collected,Formalin,N,NA,NA,979
U980,sealice,SSL1362,BSLSO27,21,BSLSO27-21,NA,collected,Formalin,N,NA,NA,980
U981,sealice,SSL919,BSLSO18,56,BSLSO18-56,NA,collected,Formalin,N,NA,NA,981
U982,sealice,SSL920,BSLSO18,58,BSLSO18-58,NA,collected,Formalin,N,NA,NA,982
U983,sealice,SSL929,BSLSO18,65,BSLSO18-65,NA,collected,Formalin,N,NA,NA,983
U984,sealice,SSL930,BSLSO18,74,BSLSO18-74,Louse vial dropped,collected,Formalin,N,NA,NA,984
U985,sealice,SSL931,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,985
U986,sealice,SSL932,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,986
U987,sealice,SSL933,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,987
U988,sealice,SSL947,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,988
U989,sealice,SSL948,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,989
U991,sealice,SSL934,BSLSO18,72,BSLSO18-72,NA,collected,Formalin,N,NA,NA,991
U992,sealice,SSL935,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,992
U993,sealice,SSL936,BSLSO18,83,BSLSO18-83,NA,collected,Formalin,N,NA,NA,993
U994,sealice,SSL937,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,994
U995,sealice,SSL950,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,995
U996,sealice,SSL951,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,996
U997,sealice,SSL952,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,997
U998,sealice,SSL953,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,998
U999,sealice,SSL954,BSLSO19,21,BSLSO19-21,NA,collected,Formalin,N,NA,NA,999
U1003,sealice,SSL940,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,1003
U1004,sealice,SSL941,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,1004
U1005,sealice,SSL942,BSLSO19,25,BSLSO19-25,NA,collected,Formalin,N,NA,NA,1005
U1006,sealice,SSL943,BSLSO19,27,BSLSO19-27,NA,collected,Formalin,N,NA,NA,1006
U1007,sealice,SSL956,BSLSO19,41,BSLSO19-41,NA,collected,Formalin,N,NA,NA,1007
U1008,sealice,SSL957,BSLSO19,47,BSLSO19-47,NA,collected,Formalin,N,NA,NA,1008
U1009,sealice,SSL958,BSLSO19,52,BSLSO19-52,NA,collected,Formalin,N,NA,NA,1009
U1010,sealice,SSL959,BSLSO19,58,BSLSO19-58,NA,collected,Formalin,N,NA,NA,1010
U1011,sealice,SSL944,BSLSO19,16,BSLSO19-16,NA,collected,Formalin,N,NA,NA,1011
U1012,sealice,SSL945,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,1012
U1013,sealice,SSL946,BSLSO19,29,BSLSO19-29,NA,collected,Formalin,N,NA,NA,1013
U1014,sealice,SSL960,BSLSO19,32,BSLSO19-32,NA,collected,Formalin,N,NA,NA,1014
U1015,sealice,SSL961,BSLSO19,49,BSLSO19-49,NA,collected,Formalin,N,NA,NA,1015
U1016,sealice,SSL962,BSLSO19,56,BSLSO19-56,NA,collected,Formalin,N,NA,NA,1016
U1017,sealice,SSL963,BSLSO19,61,BSLSO19-61,NA,collected,Formalin,N,NA,NA,1017
U1018,sealice,SSL972,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,1018
U1019,sealice,SSL973,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,1019
U1020,sealice,SSL974,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,1020
U1021,sealice,SSL964,BSLSO19,38,BSLSO19-38,NA,collected,Formalin,N,NA,NA,1021
U1022,sealice,SSL965,BSLSO19,45,BSLSO19-45,NA,collected,Formalin,N,NA,NA,1022
U1023,sealice,SSL975,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,1023
U1024,sealice,SSL976,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,1024
U1025,sealice,SSL977,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,1025
U1026,sealice,SSL978,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,1026
U1027,sealice,SSL979,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,1027
U1028,sealice,SSL980,BSLSO19,89,BSLSO19-89,NA,collected,Formalin,N,NA,NA,1028
U1029,sealice,SSL990,BSLSO20,27,BSLSO20-27,NA,collected,Formalin,N,NA,NA,1029
U1030,sealice,SSL1009,BSLSO20,38,BSLSO20-38,NA,collected,Formalin,N,NA,NA,1030
U1031,sealice,SSL966,BSLSO19,54,BSLSO19-54,NA,collected,Formalin,N,NA,NA,1031
U1032,sealice,SSL967,BSLSO19,60,BSLSO19-60,NA,collected,Formalin,N,NA,NA,1032
U1033,sealice,SSL981,BSLSO19,87,BSLSO19-87,NA,collected,Formalin,N,NA,NA,1033
U1034,sealice,SSL982,BSLSO19,96,BSLSO19-96,NA,collected,Formalin,N,NA,NA,1034
U1035,sealice,SSL991,BSLSO19,100,BSLSO19-100,NA,collected,Formalin,N,NA,NA,1035
U1036,sealice,SSL992,BSLSO20,7,BSLSO20-7,NA,collected,Formalin,N,NA,NA,1036
U1037,sealice,SSL993,BSLSO20,16,BSLSO20-16,NA,collected,Formalin,N,NA,NA,1037
U1038,sealice,SSL994,BSLSO20,20,BSLSO20-20,NA,collected,Formalin,N,NA,NA,1038
U1039,sealice,SSL995,BSLSO20,23,BSLSO20-23,NA,collected,Formalin,N,NA,NA,1039
U1040,sealice,SSL996,BSLSO20,29,BSLSO20-29,NA,collected,Formalin,N,NA,NA,1040
U1041,sealice,SSL983,BSLSO19,67,BSLSO19-67,NA,collected,Formalin,N,NA,NA,1041
U1042,sealice,SSL984,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,1042
U1043,sealice,SSL985,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,1043
U1044,sealice,SSL986,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,1044
U1045,sealice,SSL997,BSLSO20,1,BSLSO20-1,NA,collected,Formalin,N,NA,NA,1045
U1046,sealice,SSL998,BSLSO20,3,BSLSO20-3,NA,collected,Formalin,N,NA,NA,1046
U1047,sealice,SSL999,BSLSO20,9,BSLSO20-9,NA,collected,Formalin,N,NA,NA,1047
U1048,sealice,SSL1000,BSLSO20,14,BSLSO20-14,NA,collected,Formalin,N,NA,NA,1048
U1049,sealice,SSL1001,BSLSO20,21,BSLSO20-21,NA,collected,Formalin,N,NA,NA,1049
U1050,sealice,SSL1002,BSLSO20,25,BSLSO20-25,NA,collected,Formalin,N,NA,NA,1050
U1051,sealice,SSL987,BSLCU1,47,BSLCU1-47,NA,collected,Formalin,N,NA,NA,1051
U1052,sealice,SSL988,BSLSO19,97,BSLSO19-97,NA,collected,Formalin,N,NA,NA,1052
U1053,sealice,SSL989,BSLSO19,94,BSLSO19-94,NA,collected,Formalin,N,NA,NA,1053
U1054,sealice,SSL1003,BSLSO19,98,BSLSO19-98,NA,collected,Formalin,N,NA,NA,1054
U1055,sealice,SSL1004,BSLSO20,5,BSLSO20-5,NA,collected,Formalin,N,NA,NA,1055
U1056,sealice,SSL1005,BSLSO20,12,BSLSO20-12,NA,collected,Formalin,N,NA,NA,1056
U1057,sealice,SSL1006,BSLSO20,18,BSLSO20-18,NA,collected,Formalin,N,NA,NA,1057
U1058,sealice,SSL1010,BSLSO20,40,BSLSO20-40,NA,collected,Formalin,N,NA,NA,1058
U1059,sealice,SSL1011,BSLSO20,43,BSLSO20-43,NA,collected,Formalin,N,NA,NA,1059
U1060,sealice,SSL1012,BSLSO20,49,BSLSO20-49,NA,collected,Formalin,N,NA,NA,1060
U1062,sealice,SSL1014,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,1062
U1063,sealice,SSL1015,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,1063
U1064,sealice,SSL1016,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,1064
U1065,sealice,SSL1041,BSLSO21,1,BSLSO21-1,NA,collected,Formalin,N,NA,NA,1065
U1066,sealice,SSL1042,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,1066
U1067,sealice,SSL1043,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,1067
U1068,sealice,SSL1058,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,1068
U1069,sealice,SSL1059,BSLSO21,40,BSLSO21-40,NA,collected,Formalin,N,NA,NA,1069
U1070,sealice,SSL1060,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,1070
U1071,sealice,SSL1007,BSLSO20,32,BSLSO20-32,NA,collected,Formalin,N,NA,NA,1071
U1072,sealice,SSL1008,BSLSO20,34,BSLSO20-34,NA,collected,Formalin,N,NA,NA,1072
U1073,sealice,SSL1017,BSLSO20,36,BSLSO20-36,NA,collected,Formalin,N,NA,NA,1073
U1074,sealice,SSL1018,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,1074
U1075,sealice,SSL1019,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,1075
U1076,sealice,SSL1028,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,1076
U1077,sealice,SSL1029,BSLSO20,78,BSLSO20-78,NA,collected,Formalin,N,NA,NA,1077
U1078,sealice,SSL1030,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,1078
U1079,sealice,SSL1031,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,1079
U1080,sealice,SSL1044,BSLSO21,3,BSLSO21-3,NA,collected,Formalin,N,NA,NA,1080
U1081,sealice,SSL1020,BSLSO20,41,BSLSO20-41,NA,collected,Formalin,N,NA,NA,1081
U1082,sealice,SSL1021,BSLSO20,47,BSLSO20-47,NA,collected,Formalin,N,NA,NA,1082
U1083,sealice,SSL1022,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,1083
U1084,sealice,SSL1032,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,1084
U1085,sealice,SSL1033,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,1085
U1086,sealice,SSL1034,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,1086
U1087,sealice,SSL1035,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,1087
U1088,sealice,SSL1036,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,1088
U1089,sealice,SSL1037,BSLSO20,96,BSLSO20-96,NA,collected,Formalin,N,NA,NA,1089
U1090,sealice,SSL1045,BSLSO21,5,BSLSO21-5,NA,collected,Formalin,N,NA,NA,1090
U1091,sealice,SSL1023,BSLSO20,45,BSLSO20-45,NA,collected,Formalin,N,NA,NA,1091
U1092,sealice,SSL1024,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,1092
U1093,sealice,SSL1025,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,1093
U1094,sealice,SSL1026,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,1094
U1095,sealice,SSL1027,BSLSO20,69,BSLSO20-69,NA,collected,Formalin,N,NA,NA,1095
U1096,sealice,SSL1038,BSLSO20,92,BSLSO20-92,NA,collected,Formalin,N,NA,NA,1096
U1097,sealice,SSL1039,BSLSO20,94,BSLSO20-94,NA,collected,Formalin,N,NA,NA,1097
U1098,sealice,SSL1040,BSLSO20,98,BSLSO20-98,NA,collected,Formalin,N,NA,NA,1098
U1099,sealice,SSL1046,BSLSO20,100,BSLSO20-100,NA,collected,Formalin,N,NA,NA,1099
U1100,sealice,SSL1047,BSLSO21,7,BSLSO21-7,NA,collected,Formalin,N,NA,NA,1100
U1101,sealice,SSL1048,BSLSO21,12,BSLSO21-12,NA,collected,Formalin,N,NA,NA,1101
U1102,sealice,SSL1061,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,1102
U1103,sealice,SSL1062,BSLSO28,NA,BSLSO28-NA,NA,results received,Formalin,N,NA,NA,1103
