ufn,lab_count_motiles,cm_lab,cpaf_lab,caf_lab,cgf_lab,lgf_lab,laf_lab,lpaf_lab,lpam_lab,lam_lab,ucal_lab,ulep_lab
U2915,0,0,0,0,0,0,0,0,0,0,0,0
U2916,2,0,0,0,1,0,0,0,0,0,1,0
U2917,0,0,0,0,0,0,0,0,0,0,0,0
U2918,0,0,0,0,0,0,0,0,0,0,0,0
U2919,0,0,0,0,0,0,0,0,0,0,0,0
U2920,0,0,0,0,0,0,0,0,0,0,0,0
U2921,0,0,0,0,0,0,0,0,0,0,0,0
U2922,3,1,0,1,1,0,0,0,0,0,0,0
U2923,0,0,0,0,0,0,0,0,0,0,0,0
U2924,0,0,0,0,0,0,0,0,0,0,0,0
U2925,0,0,0,0,0,0,0,0,0,0,0,0
U2926,0,0,0,0,0,0,0,0,0,0,0,0
U2927,0,0,0,0,0,0,0,0,0,0,0,0
U2928,0,0,0,0,0,0,0,0,0,0,0,0
U2929,2,0,0,0,2,0,0,0,0,0,0,0
U2930,1,1,0,0,0,0,0,0,0,0,0,0
U2931,0,0,0,0,0,0,0,0,0,0,0,0
U2932,0,0,0,0,0,0,0,0,0,0,0,0
U2933,1,0,0,1,0,0,0,0,0,0,0,0
U2934,1,1,0,0,0,0,0,0,0,0,0,0
U2935,1,0,0,1,0,0,0,0,0,0,0,0
U2936,0,0,0,0,0,0,0,0,0,0,0,0
U2937,2,1,0,0,1,0,0,0,0,0,0,0
U2938,0,0,0,0,0,0,0,0,0,0,0,0
U2939,1,0,0,0,0,0,0,0,0,0,1,0
U2940,0,0,0,0,0,0,0,0,0,0,0,0
U2941,0,0,0,0,0,0,0,0,0,0,0,0
U2942,0,0,0,0,0,0,0,0,0,0,0,0
U2943,2,1,0,1,0,0,0,0,0,0,0,0
U2944,0,0,0,0,0,0,0,0,0,0,0,0
U2945,0,0,0,0,0,0,0,0,0,0,0,0
U2946,0,0,0,0,0,0,0,0,0,0,0,0
U2947,0,0,0,0,0,0,0,0,0,0,0,0
U2948,0,0,0,0,0,0,0,0,0,0,0,0
U2949,0,0,0,0,0,0,0,0,0,0,0,0
U2950,0,0,0,0,0,0,0,0,0,0,0,0
U2951,1,1,0,0,0,0,0,0,0,0,0,0
U2952,0,0,0,0,0,0,0,0,0,0,0,0
U2953,0,0,0,0,0,0,0,0,0,0,0,0
U2954,0,0,0,0,0,0,0,0,0,0,0,0
U2955,0,0,0,0,0,0,0,0,0,0,0,0
U2956,1,1,0,0,0,0,0,0,0,0,0,0
U2957,0,0,0,0,0,0,0,0,0,0,0,0
U2958,0,0,0,0,0,0,0,0,0,0,0,0
U2959,0,0,0,0,0,0,0,0,0,0,0,0
U2960,0,0,0,0,0,0,0,0,0,0,0,0
U2961,0,0,0,0,0,0,0,0,0,0,0,0
U2962,0,0,0,0,0,0,0,0,0,0,0,0
U2963,0,0,0,0,0,0,0,0,0,0,0,0
U2964,0,0,0,0,0,0,0,0,0,0,0,0
U2965,0,0,0,0,0,0,0,0,0,0,0,0
U2966,0,0,0,0,0,0,0,0,0,0,0,0
U2967,1,0,0,1,0,0,0,0,0,0,0,0
U2968,1,1,0,0,0,0,0,0,0,0,0,0
U2969,0,0,0,0,0,0,0,0,0,0,0,0
U2970,2,1,0,0,0,0,0,0,0,0,1,0
U2971,0,0,0,0,0,0,0,0,0,0,0,0
U2972,0,0,0,0,0,0,0,0,0,0,0,0
U2973,1,0,0,1,0,0,0,0,0,0,0,0
U2974,1,0,0,0,0,0,0,0,0,0,1,0
U2975,0,0,0,0,0,0,0,0,0,0,0,0
U2976,5,0,0,0,1,0,1,2,0,1,0,0
U2977,0,0,0,0,0,0,0,0,0,0,0,0
U2978,0,0,0,0,0,0,0,0,0,0,0,0
U2979,0,0,0,0,0,0,0,0,0,0,0,0
U2981,0,0,0,0,0,0,0,0,0,0,0,0
U2982,1,0,0,0,1,0,0,0,0,0,0,0
U2983,3,0,0,0,0,2,0,0,1,0,0,0
U2984,0,0,0,0,0,0,0,0,0,0,0,0
U2985,0,0,0,0,0,0,0,0,0,0,0,0
U2986,0,0,0,0,0,0,0,0,0,0,0,0
U2987,0,0,0,0,0,0,0,0,0,0,0,0
U2988,0,0,0,0,0,0,0,0,0,0,0,0
U2989,0,0,0,0,0,0,0,0,0,0,0,0
U2990,0,0,0,0,0,0,0,0,0,0,0,0
U2991,1,0,0,0,1,0,0,0,0,0,0,0
U2992,0,0,0,0,0,0,0,0,0,0,0,0
U2993,0,0,0,0,0,0,0,0,0,0,0,0
U2994,1,0,0,0,1,0,0,0,0,0,0,0
U2995,2,0,0,1,1,0,0,0,0,0,0,0
U2996,0,0,0,0,0,0,0,0,0,0,0,0
U2997,0,0,0,0,0,0,0,0,0,0,0,0
U2998,0,0,0,0,0,0,0,0,0,0,0,0
U2999,0,0,0,0,0,0,0,0,0,0,0,0
U3000,0,0,0,0,0,0,0,0,0,0,0,0
U3001,1,1,0,0,0,0,0,0,0,0,0,0
U3002,2,1,0,0,1,0,0,0,0,0,0,0
U3003,1,0,0,0,1,0,0,0,0,0,0,0
U3004,0,0,0,0,0,0,0,0,0,0,0,0
U3005,0,0,0,0,0,0,0,0,0,0,0,0
U3006,0,0,0,0,0,0,0,0,0,0,0,0
U3007,2,0,0,0,0,0,1,1,0,0,0,0
U3008,0,0,0,0,0,0,0,0,0,0,0,0
U3009,0,0,0,0,0,0,0,0,0,0,0,0
U3010,0,0,0,0,0,0,0,0,0,0,0,0
U3011,0,0,0,0,0,0,0,0,0,0,0,0
U3012,0,0,0,0,0,0,0,0,0,0,0,0
U3013,2,0,0,0,0,0,0,1,0,0,0,1
U3014,0,0,0,0,0,0,0,0,0,0,0,0
U3015,2,0,0,0,2,0,0,0,0,0,0,0
U3016,1,1,0,0,0,0,0,0,0,0,0,0
U3017,1,0,0,0,1,0,0,0,0,0,0,0
U3018,1,0,0,0,1,0,0,0,0,0,0,0
U3019,1,0,1,0,0,0,0,0,0,0,0,0
U3020,1,1,0,0,0,0,0,0,0,0,0,0
U3021,0,0,0,0,0,0,0,0,0,0,0,0
U3022,1,0,0,0,1,0,0,0,0,0,0,0
U3023,0,0,0,0,0,0,0,0,0,0,0,0
U3024,0,0,0,0,0,0,0,0,0,0,0,0
U3025,0,0,0,0,0,0,0,0,0,0,0,0
U3026,0,0,0,0,0,0,0,0,0,0,0,0
U3027,0,0,0,0,0,0,0,0,0,0,0,0
U3028,1,0,0,0,1,0,0,0,0,0,0,0
U3029,0,0,0,0,0,0,0,0,0,0,0,0
U3030,0,0,0,0,0,0,0,0,0,0,0,0
U3031,2,0,0,1,0,0,0,0,0,0,0,1
U3032,1,0,0,0,0,0,1,0,0,0,0,0
U3033,2,1,0,0,0,0,1,0,0,0,0,0
U3034,2,0,0,0,1,0,0,0,0,0,1,0
U3035,2,1,0,0,1,0,0,0,0,0,0,0
U3036,4,0,0,0,0,1,0,0,0,2,1,0
U3037,1,0,0,0,0,0,0,0,0,1,0,0
U3038,0,0,0,0,0,0,0,0,0,0,0,0
U3039,2,0,0,0,0,1,0,0,0,1,0,0
U3040,0,0,0,0,0,0,0,0,0,0,0,0
U3041,4,1,0,1,1,0,0,0,0,0,1,0
U3042,2,0,0,0,0,0,2,0,0,0,0,0
U3043,2,0,0,0,0,0,1,0,0,0,0,1
U3044,0,0,0,0,0,0,0,0,0,0,0,0
U3045,0,0,0,0,0,0,0,0,0,0,0,0
U3046,3,0,1,0,0,0,0,0,0,1,1,0
U3047,2,0,0,0,0,0,0,0,0,1,1,0
U3048,1,0,0,0,0,1,0,0,0,0,0,0
U3049,5,1,0,0,0,0,1,0,0,2,1,0
U3050,1,0,0,0,0,0,0,1,0,0,0,0
U3051,0,0,0,0,0,0,0,0,0,0,0,0
U3052,1,0,0,0,1,0,0,0,0,0,0,0
U3053,0,0,0,0,0,0,0,0,0,0,0,0
U3054,1,0,1,0,0,0,0,0,0,0,0,0
U3055,1,0,0,0,1,0,0,0,0,0,0,0
U3056,3,2,1,0,0,0,0,0,0,0,0,0
U3057,1,0,0,0,0,0,0,0,0,0,0,1
U3058,2,0,1,1,0,0,0,0,0,0,0,0
U3059,2,2,0,0,0,0,0,0,0,0,0,0
U3060,0,0,0,0,0,0,0,0,0,0,0,0
U3061,1,0,0,0,0,0,0,0,0,1,0,0
U3062,2,1,0,0,0,1,0,0,0,0,0,0
U3063,1,0,0,1,0,0,0,0,0,0,0,0
U3064,1,0,1,0,0,0,0,0,0,0,0,0
U3065,0,0,0,0,0,0,0,0,0,0,0,0
U3066,1,0,0,0,0,0,0,0,0,0,1,0
U3067,0,0,0,0,0,0,0,0,0,0,0,0
U3068,0,0,0,0,0,0,0,0,0,0,0,0
U3069,1,0,0,0,0,0,0,0,0,0,1,0
U3070,0,0,0,0,0,0,0,0,0,0,0,0
U3071,0,0,0,0,0,0,0,0,0,0,0,0
U3072,2,0,0,2,0,0,0,0,0,0,0,0
U3073,0,0,0,0,0,0,0,0,0,0,0,0
U3074,0,0,0,0,0,0,0,0,0,0,0,0
U3075,0,0,0,0,0,0,0,0,0,0,0,0
U3076,1,0,0,0,0,0,1,0,0,0,0,0
U3077,0,0,0,0,0,0,0,0,0,0,0,0
U3078,0,0,0,0,0,0,0,0,0,0,0,0
U3079,0,0,0,0,0,0,0,0,0,0,0,0
U3080,0,0,0,0,0,0,0,0,0,0,0,0
U3081,0,0,0,0,0,0,0,0,0,0,0,0
U3082,0,0,0,0,0,0,0,0,0,0,0,0
U3083,0,0,0,0,0,0,0,0,0,0,0,0
U3084,0,0,0,0,0,0,0,0,0,0,0,0
U3085,0,0,0,0,0,0,0,0,0,0,0,0
U3086,0,0,0,0,0,0,0,0,0,0,0,0
U3087,0,0,0,0,0,0,0,0,0,0,0,0
U3088,0,0,0,0,0,0,0,0,0,0,0,0
U3089,1,0,0,0,1,0,0,0,0,0,0,0
U3090,0,0,0,0,0,0,0,0,0,0,0,0
U3091,0,0,0,0,0,0,0,0,0,0,0,0
U3092,2,0,1,0,0,0,0,0,0,0,1,0
U3093,1,0,0,0,1,0,0,0,0,0,0,0
U3094,0,0,0,0,0,0,0,0,0,0,0,0
U3095,2,0,0,0,1,0,0,0,1,0,0,0
U3096,0,0,0,0,0,0,0,0,0,0,0,0
U3097,1,0,0,0,1,0,0,0,0,0,0,0
U3098,0,0,0,0,0,0,0,0,0,0,0,0
U3099,1,0,0,0,0,0,0,0,1,0,0,0
U3100,2,1,0,0,1,0,0,0,0,0,0,0
U3101,1,0,0,0,0,0,0,0,0,0,1,0
U3102,1,1,0,0,0,0,0,0,0,0,0,0
U3103,0,0,0,0,0,0,0,0,0,0,0,0
U3104,1,0,0,1,0,0,0,0,0,0,0,0
U3105,2,0,0,0,1,0,0,1,0,0,0,0
U3106,1,0,0,0,1,0,0,0,0,0,0,0
U3107,1,0,0,0,0,0,0,0,0,1,0,0
U3108,0,0,0,0,0,0,0,0,0,0,0,0
U3109,0,0,0,0,0,0,0,0,0,0,0,0
U3110,0,0,0,0,0,0,0,0,0,0,0,0
U3111,0,0,0,0,0,0,0,0,0,0,0,0
U3112,1,0,0,0,1,0,0,0,0,0,0,0
U3113,1,0,0,0,1,0,0,0,0,0,0,0
U3114,0,0,0,0,0,0,0,0,0,0,0,0
U3115,1,1,0,0,0,0,0,0,0,0,0,0
U3116,1,0,0,0,0,0,0,1,0,0,0,0
U3117,0,0,0,0,0,0,0,0,0,0,0,0
U3118,0,0,0,0,0,0,0,0,0,0,0,0
U3119,0,0,0,0,0,0,0,0,0,0,0,0
U3120,0,0,0,0,0,0,0,0,0,0,0,0
U3121,2,2,0,0,0,0,0,0,0,0,0,0
U3122,0,0,0,0,0,0,0,0,0,0,0,0
U3123,0,0,0,0,0,0,0,0,0,0,0,0
U3124,0,0,0,0,0,0,0,0,0,0,0,0
U3125,0,0,0,0,0,0,0,0,0,0,0,0
U3126,2,0,0,0,0,0,1,1,0,0,0,0
U3127,0,0,0,0,0,0,0,0,0,0,0,0
U3128,0,0,0,0,0,0,0,0,0,0,0,0
U3129,0,0,0,0,0,0,0,0,0,0,0,0
U3130,0,0,0,0,0,0,0,0,0,0,0,0
U3131,1,0,0,0,1,0,0,0,0,0,0,0
U3132,0,0,0,0,0,0,0,0,0,0,0,0
U3133,0,0,0,0,0,0,0,0,0,0,0,0
U3134,1,1,0,0,0,0,0,0,0,0,0,0
U3135,0,0,0,0,0,0,0,0,0,0,0,0
U3136,0,0,0,0,0,0,0,0,0,0,0,0
U3137,0,0,0,0,0,0,0,0,0,0,0,0
U3138,1,1,0,0,0,0,0,0,0,0,0,0
U3139,0,0,0,0,0,0,0,0,0,0,0,0
U3140,1,0,0,0,1,0,0,0,0,0,0,0
U3141,0,0,0,0,0,0,0,0,0,0,0,0
U3142,1,1,0,0,0,0,0,0,0,0,0,0
U3143,0,0,0,0,0,0,0,0,0,0,0,0
U3144,1,0,0,0,1,0,0,0,0,0,0,0
U3145,0,0,0,0,0,0,0,0,0,0,0,0
U3146,0,0,0,0,0,0,0,0,0,0,0,0
U3147,1,1,0,0,0,0,0,0,0,0,0,0
U3148,0,0,0,0,0,0,0,0,0,0,0,0
U3149,0,0,0,0,0,0,0,0,0,0,0,0
U3150,1,1,0,0,0,0,0,0,0,0,0,0
U3151,0,0,0,0,0,0,0,0,0,0,0,0
U3152,0,0,0,0,0,0,0,0,0,0,0,0
U3153,0,0,0,0,0,0,0,0,0,0,0,0
U3154,1,0,1,0,0,0,0,0,0,0,0,0
U3155,1,0,0,0,1,0,0,0,0,0,0,0
U3156,1,0,0,0,1,0,0,0,0,0,0,0
U3157,1,1,0,0,0,0,0,0,0,0,0,0
U3158,1,1,0,0,0,0,0,0,0,0,0,0
U3159,4,1,0,0,2,0,0,0,0,1,0,0
U3160,2,2,0,0,0,0,0,0,0,0,0,0
U3161,2,1,0,0,1,0,0,0,0,0,0,0
U3162,0,0,0,0,0,0,0,0,0,0,0,0
U3163,0,0,0,0,0,0,0,0,0,0,0,0
U3164,0,0,0,0,0,0,0,0,0,0,0,0
U3165,0,0,0,0,0,0,0,0,0,0,0,0
U3166,0,0,0,0,0,0,0,0,0,0,0,0
U3167,0,0,0,0,0,0,0,0,0,0,0,0
U3168,1,0,0,1,0,0,0,0,0,0,0,0
U3169,1,1,0,0,0,0,0,0,0,0,0,0
U3170,0,0,0,0,0,0,0,0,0,0,0,0
U3171,0,0,0,0,0,0,0,0,0,0,0,0
U3172,2,0,1,0,0,0,0,0,0,0,1,0
U3173,1,1,0,0,0,0,0,0,0,0,0,0
U3174,0,0,0,0,0,0,0,0,0,0,0,0
U3175,0,0,0,0,0,0,0,0,0,0,0,0
U3176,0,0,0,0,0,0,0,0,0,0,0,0
U3177,0,0,0,0,0,0,0,0,0,0,0,0
U3178,1,1,0,0,0,0,0,0,0,0,0,0
U3179,0,0,0,0,0,0,0,0,0,0,0,0
U3180,0,0,0,0,0,0,0,0,0,0,0,0
U3181,0,0,0,0,0,0,0,0,0,0,0,0
U3182,0,0,0,0,0,0,0,0,0,0,0,0
U3183,0,0,0,0,0,0,0,0,0,0,0,0
U3184,0,0,0,0,0,0,0,0,0,0,0,0
U3185,0,0,0,0,0,0,0,0,0,0,0,0
U3186,2,1,0,1,0,0,0,0,0,0,0,0
U3187,0,0,0,0,0,0,0,0,0,0,0,0
U3188,0,0,0,0,0,0,0,0,0,0,0,0
U3189,1,0,0,0,1,0,0,0,0,0,0,0
U3190,1,0,0,0,1,0,0,0,0,0,0,0
U3191,0,0,0,0,0,0,0,0,0,0,0,0
U3192,2,0,0,2,0,0,0,0,0,0,0,0
U3193,3,0,0,0,1,0,0,0,0,0,2,0
U3194,0,0,0,0,0,0,0,0,0,0,0,0
U3195,2,0,2,0,0,0,0,0,0,0,0,0
U3196,1,0,0,0,0,0,0,0,0,0,0,1
U3197,0,0,0,0,0,0,0,0,0,0,0,0
U3198,0,0,0,0,0,0,0,0,0,0,0,0
U3199,1,0,0,0,0,0,0,0,1,0,0,0
U3200,1,0,0,0,0,0,0,0,0,1,0,0
U3201,0,0,0,0,0,0,0,0,0,0,0,0
U3202,0,0,0,0,0,0,0,0,0,0,0,0
U3203,0,0,0,0,0,0,0,0,0,0,0,0
U3204,1,1,0,0,0,0,0,0,0,0,0,0
U3205,1,0,0,1,0,0,0,0,0,0,0,0
U3206,2,0,0,1,1,0,0,0,0,0,0,0
U3207,2,0,0,0,0,1,0,1,0,0,0,0
U3208,0,0,0,0,0,0,0,0,0,0,0,0
U3209,3,0,0,0,2,1,0,0,0,0,0,0
U3210,1,0,0,0,1,0,0,0,0,0,0,0
U3211,0,0,0,0,0,0,0,0,0,0,0,0
U3212,3,0,0,0,1,0,0,1,1,0,0,0
U3213,2,0,0,1,0,0,0,0,0,0,1,0
U3214,1,0,0,1,0,0,0,0,0,0,0,0
U3215,0,0,0,0,0,0,0,0,0,0,0,0
U3216,2,0,0,0,0,2,0,0,0,0,0,0
U3217,0,0,0,0,0,0,0,0,0,0,0,0
U3218,1,0,0,0,0,1,0,0,0,0,0,0
U3219,0,0,0,0,0,0,0,0,0,0,0,0
U3220,2,0,0,0,0,1,1,0,0,0,0,0
U3221,3,0,0,2,1,0,0,0,0,0,0,0
U3222,1,0,0,0,1,0,0,0,0,0,0,0
U3223,0,0,0,0,0,0,0,0,0,0,0,0
U3224,1,0,0,0,1,0,0,0,0,0,0,0
U3225,0,0,0,0,0,0,0,0,0,0,0,0
U3226,2,0,0,0,2,0,0,0,0,0,0,0
U3227,3,0,1,0,1,1,0,0,0,0,0,0
U3228,3,0,1,0,0,1,0,0,0,0,1,0
U3229,0,0,0,0,0,0,0,0,0,0,0,0
U3230,3,1,1,1,0,0,0,0,0,0,0,0
U3231,2,0,0,0,0,0,0,2,0,0,0,0
U3232,1,0,0,1,0,0,0,0,0,0,0,0
U3233,2,0,0,1,0,0,0,0,0,0,1,0
U3234,0,0,0,0,0,0,0,0,0,0,0,0
U3235,3,0,1,0,2,0,0,0,0,0,0,0
U3236,0,0,0,0,0,0,0,0,0,0,0,0
U3237,1,0,1,0,0,0,0,0,0,0,0,0
U3238,1,0,0,0,1,0,0,0,0,0,0,0
U3239,0,0,0,0,0,0,0,0,0,0,0,0
U3240,0,0,0,0,0,0,0,0,0,0,0,0
U3241,1,0,0,0,0,0,0,0,1,0,0,0
U3242,0,0,0,0,0,0,0,0,0,0,0,0
U3243,0,0,0,0,0,0,0,0,0,0,0,0
U3244,0,0,0,0,0,0,0,0,0,0,0,0
U3245,0,0,0,0,0,0,0,0,0,0,0,0
U3246,0,0,0,0,0,0,0,0,0,0,0,0
U3247,0,0,0,0,0,0,0,0,0,0,0,0
U3248,1,0,0,0,0,0,0,0,0,0,1,0
U3249,0,0,0,0,0,0,0,0,0,0,0,0
U3250,0,0,0,0,0,0,0,0,0,0,0,0
U3251,0,0,0,0,0,0,0,0,0,0,0,0
U3252,1,0,0,0,1,0,0,0,0,0,0,0
U3253,0,0,0,0,0,0,0,0,0,0,0,0
U3254,1,1,0,0,0,0,0,0,0,0,0,0
U3255,0,0,0,0,0,0,0,0,0,0,0,0
U3256,0,0,0,0,0,0,0,0,0,0,0,0
U3257,1,0,0,0,1,0,0,0,0,0,0,0
U3258,1,1,0,0,0,0,0,0,0,0,0,0
U3259,1,0,0,0,1,0,0,0,0,0,0,0
U3260,0,0,0,0,0,0,0,0,0,0,0,0
U3261,0,0,0,0,0,0,0,0,0,0,0,0
U3262,0,0,0,0,0,0,0,0,0,0,0,0
U3263,1,0,0,1,0,0,0,0,0,0,0,0
U3264,1,0,1,0,0,0,0,0,0,0,0,0
U3265,0,0,0,0,0,0,0,0,0,0,0,0
U3266,0,0,0,0,0,0,0,0,0,0,0,0
U3267,0,0,0,0,0,0,0,0,0,0,0,0
U3268,0,0,0,0,0,0,0,0,0,0,0,0
U3269,2,0,1,0,1,0,0,0,0,0,0,0
U3270,0,0,0,0,0,0,0,0,0,0,0,0
U3271,0,0,0,0,0,0,0,0,0,0,0,0
U3272,3,0,0,1,2,0,0,0,0,0,0,0
U3273,0,0,0,0,0,0,0,0,0,0,0,0
U3274,0,0,0,0,0,0,0,0,0,0,0,0
U3275,3,0,0,1,2,0,0,0,0,0,0,0
U3276,0,0,0,0,0,0,0,0,0,0,0,0
U3277,0,0,0,0,0,0,0,0,0,0,0,0
U3278,1,0,1,0,0,0,0,0,0,0,0,0
U3279,1,0,0,0,1,0,0,0,0,0,0,0
U3280,0,0,0,0,0,0,0,0,0,0,0,0
U3281,1,0,0,1,0,0,0,0,0,0,0,0
U3282,2,0,0,1,1,0,0,0,0,0,0,0
U3283,0,0,0,0,0,0,0,0,0,0,0,0
U3284,0,0,0,0,0,0,0,0,0,0,0,0
U3285,1,0,1,0,0,0,0,0,0,0,0,0
U3286,0,0,0,0,0,0,0,0,0,0,0,0
U3287,0,0,0,0,0,0,0,0,0,0,0,0
U3288,2,0,0,0,1,0,0,0,0,0,1,0
U3289,1,1,0,0,0,0,0,0,0,0,0,0
U3290,0,0,0,0,0,0,0,0,0,0,0,0
U3291,0,0,0,0,0,0,0,0,0,0,0,0
U3292,0,0,0,0,0,0,0,0,0,0,0,0
U3293,1,1,0,0,0,0,0,0,0,0,0,0
U3294,1,1,0,0,0,0,0,0,0,0,0,0
U3295,1,0,0,0,1,0,0,0,0,0,0,0
U3296,2,1,0,0,0,1,0,0,0,0,0,0
U3297,1,1,0,0,0,0,0,0,0,0,0,0
U3298,0,0,0,0,0,0,0,0,0,0,0,0
U3299,1,0,0,0,0,0,0,0,0,1,0,0
U3300,0,0,0,0,0,0,0,0,0,0,0,0
U3301,0,0,0,0,0,0,0,0,0,0,0,0
U3302,0,0,0,0,0,0,0,0,0,0,0,0
U3303,0,0,0,0,0,0,0,0,0,0,0,0
U3304,0,0,0,0,0,0,0,0,0,0,0,0
U3305,0,0,0,0,0,0,0,0,0,0,0,0
U3306,0,0,0,0,0,0,0,0,0,0,0,0
U3307,0,0,0,0,0,0,0,0,0,0,0,0
U3308,0,0,0,0,0,0,0,0,0,0,0,0
U3309,1,1,0,0,0,0,0,0,0,0,0,0
U3310,0,0,0,0,0,0,0,0,0,0,0,0
U3311,1,0,0,0,1,0,0,0,0,0,0,0
U3312,1,0,0,0,1,0,0,0,0,0,0,0
U3313,1,0,0,0,1,0,0,0,0,0,0,0
U3314,0,0,0,0,0,0,0,0,0,0,0,0
U3315,0,0,0,0,0,0,0,0,0,0,0,0
U3316,0,0,0,0,0,0,0,0,0,0,0,0
U3317,1,0,1,0,0,0,0,0,0,0,0,0
U3318,0,0,0,0,0,0,0,0,0,0,0,0
U3319,5,1,0,0,1,1,0,1,0,1,0,0
U3320,0,0,0,0,0,0,0,0,0,0,0,0
U3321,1,1,0,0,0,0,0,0,0,0,0,0
U3322,1,0,0,0,1,0,0,0,0,0,0,0
U3323,2,0,0,0,2,0,0,0,0,0,0,0
U3324,0,0,0,0,0,0,0,0,0,0,0,0
U3325,0,0,0,0,0,0,0,0,0,0,0,0
U3326,0,0,0,0,0,0,0,0,0,0,0,0
U3327,0,0,0,0,0,0,0,0,0,0,0,0
U3328,1,0,0,0,1,0,0,0,0,0,0,0
U3329,0,0,0,0,0,0,0,0,0,0,0,0
U3330,0,0,0,0,0,0,0,0,0,0,0,0
U3331,0,0,0,0,0,0,0,0,0,0,0,0
U3332,0,0,0,0,0,0,0,0,0,0,0,0
U3333,0,0,0,0,0,0,0,0,0,0,0,0
U3334,0,0,0,0,0,0,0,0,0,0,0,0
U3335,0,0,0,0,0,0,0,0,0,0,0,0
U3336,0,0,0,0,0,0,0,0,0,0,0,0
U3337,0,0,0,0,0,0,0,0,0,0,0,0
U3338,0,0,0,0,0,0,0,0,0,0,0,0
U3339,2,1,0,0,1,0,0,0,0,0,0,0
U3340,0,0,0,0,0,0,0,0,0,0,0,0
U3341,1,0,0,0,0,0,0,0,1,0,0,0
U3401,2,0,1,0,0,1,0,0,0,0,0,0
U3402,0,0,0,0,0,0,0,0,0,0,0,0
U3403,2,0,0,1,1,0,0,0,0,0,0,0
U3404,0,0,0,0,0,0,0,0,0,0,0,0
U3405,0,0,0,0,0,0,0,0,0,0,0,0
U3406,3,1,0,0,0,1,0,0,0,1,0,0
U3407,0,0,0,0,0,0,0,0,0,0,0,0
U3408,0,0,0,0,0,0,0,0,0,0,0,0
U3409,0,0,0,0,0,0,0,0,0,0,0,0
U3410,0,0,0,0,0,0,0,0,0,0,0,0
U3411,0,0,0,0,0,0,0,0,0,0,0,0
U3412,3,0,1,0,0,1,0,0,1,0,0,0
U3413,0,0,0,0,0,0,0,0,0,0,0,0
U3414,0,0,0,0,0,0,0,0,0,0,0,0
U3415,0,0,0,0,0,0,0,0,0,0,0,0
U3416,0,0,0,0,0,0,0,0,0,0,0,0
U3417,1,0,0,0,1,0,0,0,0,0,0,0
U3418,0,0,0,0,0,0,0,0,0,0,0,0
U3419,0,0,0,0,0,0,0,0,0,0,0,0
U3420,0,0,0,0,0,0,0,0,0,0,0,0
U3421,0,0,0,0,0,0,0,0,0,0,0,0
U3422,0,0,0,0,0,0,0,0,0,0,0,0
U3423,0,0,0,0,0,0,0,0,0,0,0,0
U3424,0,0,0,0,0,0,0,0,0,0,0,0
U3425,0,0,0,0,0,0,0,0,0,0,0,0
U3426,0,0,0,0,0,0,0,0,0,0,0,0
U3427,2,0,1,0,1,0,0,0,0,0,0,0
U3428,0,0,0,0,0,0,0,0,0,0,0,0
U3429,0,0,0,0,0,0,0,0,0,0,0,0
U3430,0,0,0,0,0,0,0,0,0,0,0,0
U3431,0,0,0,0,0,0,0,0,0,0,0,0
U3432,0,0,0,0,0,0,0,0,0,0,0,0
U3433,3,1,0,0,0,1,0,1,0,0,0,0
U3434,0,0,0,0,0,0,0,0,0,0,0,0
U3435,0,0,0,0,0,0,0,0,0,0,0,0
U3436,1,0,0,1,0,0,0,0,0,0,0,0
U3437,1,0,0,0,0,1,0,0,0,0,0,0
U3438,0,0,0,0,0,0,0,0,0,0,0,0
U3439,0,0,0,0,0,0,0,0,0,0,0,0
U3440,0,0,0,0,0,0,0,0,0,0,0,0
U3441,2,0,0,0,1,0,1,0,0,0,0,0
U3442,0,0,0,0,0,0,0,0,0,0,0,0
U3443,0,0,0,0,0,0,0,0,0,0,0,0
U3444,0,0,0,0,0,0,0,0,0,0,0,0
U3445,1,0,0,0,0,0,0,0,1,0,0,0
U3446,1,0,0,0,1,0,0,0,0,0,0,0
U3447,0,0,0,0,0,0,0,0,0,0,0,0
U3448,0,0,0,0,0,0,0,0,0,0,0,0
U3501,0,0,0,0,0,0,0,0,0,0,0,0
U3502,1,0,0,0,0,0,0,0,0,0,0,1
U3503,0,0,0,0,0,0,0,0,0,0,0,0
U3504,0,0,0,0,0,0,0,0,0,0,0,0
U3505,0,0,0,0,0,0,0,0,0,0,0,0
U3506,0,0,0,0,0,0,0,0,0,0,0,0
U3507,0,0,0,0,0,0,0,0,0,0,0,0
U3601,0,0,0,0,0,0,0,0,0,0,0,0
U3602,1,1,0,0,0,0,0,0,0,0,0,0
U3603,0,0,0,0,0,0,0,0,0,0,0,0
U3604,0,0,0,0,0,0,0,0,0,0,0,0
U3605,1,0,0,0,1,0,0,0,0,0,0,0
U3606,0,0,0,0,0,0,0,0,0,0,0,0
U3607,0,0,0,0,0,0,0,0,0,0,0,0
U3608,0,0,0,0,0,0,0,0,0,0,0,0
U3609,0,0,0,0,0,0,0,0,0,0,0,0
U3610,0,0,0,0,0,0,0,0,0,0,0,0
U3611,0,0,0,0,0,0,0,0,0,0,0,0
U3612,0,0,0,0,0,0,0,0,0,0,0,0
U3613,0,0,0,0,0,0,0,0,0,0,0,0
U3614,0,0,0,0,0,0,0,0,0,0,0,0
U3615,0,0,0,0,0,0,0,0,0,0,0,0
