ufn,sample_type,sample_id,container_id,container_cell,sample_location,comments_sample,sample_status,sample_qc_flag,sample_flag_reason,sample_qc_log
U4977,isotope,SIS5516,BISCU12,39,BISCU12-39,NA,collected,N,NA,NA
U4978,isotope,SIS5517,BISCU12,42,BISCU12-42,NA,collected,N,NA,NA
U4979,isotope,SIS5518,BISCU12,44,BISCU12-44,NA,collected,N,NA,NA
U4980,isotope,SIS5519,BISCU12,46,BISCU12-46,NA,collected,N,NA,NA
U4998,isotope,SIS5537,BISHE4,98,BISHE4-98,NA,collected,N,NA,Renamed duplicate container BISHE3 to BISHE4.
U4999,isotope,SIS5538,BISHE4,96,BISHE4-96,NA,collected,N,NA,Renamed duplicate container BISHE3 to BISHE4.
U5000,isotope,SIS5539,BISHE4,94,BISHE4-94,NA,collected,N,NA,Renamed duplicate container BISHE3 to BISHE4.
U5001,isotope,SIS5540,BISHE4,92,BISHE4-92,NA,collected,N,NA,Renamed duplicate container BISHE3 to BISHE4.
U5002,isotope,SIS5541,BISHE4,90,BISHE4-90,NA,collected,N,NA,Renamed duplicate container BISHE3 to BISHE4.
U5003,isotope,SIS5542,BISHE4,88,BISHE4-88,NA,collected,N,NA,Renamed duplicate container BISHE3 to BISHE4. Changed from cell 80 (incorrect location) JG 2018-01-15
U5004,isotope,SIS5543,BISHE4,69,BISHE4-69,NA,collected,N,NA,Renamed duplicate container BISHE3 to BISHE4.
U5005,isotope,SIS5544,BISHE4,72,BISHE4-72,NA,collected,N,NA,Renamed duplicate container BISHE3 to BISHE4.
U5006,isotope,SIS5545,BISHE4,74,BISHE4-74,NA,collected,N,NA,Renamed duplicate container BISHE3 to BISHE4.
U5007,isotope,SIS5546,BISHE4,76,BISHE4-76,NA,collected,N,NA,Renamed duplicate container BISHE3 to BISHE4.
U5008,isotope,SIS5547,BISHE4,21,BISHE4-21,NA,collected,N,NA,Renamed duplicate container BISHE3 to BISHE4. Changed from cell 11 (incorrect location) JG 2018-01-15
U5009,isotope,SIS5548,BISHE4,23,BISHE4-23,NA,collected,N,NA,Renamed duplicate container BISHE3 to BISHE4. Changed from cell 13 (incorrect location) JG 2018-01-15
U5010,isotope,SIS5549,BISHE4,25,BISHE4-25,NA,collected,N,NA,Renamed duplicate container BISHE3 to BISHE4. Changed from cell 15 (incorrect location) JG 2018-01-15
U5011,isotope,SIS5550,BISHE4,27,BISHE4-27,NA,collected,N,NA,Renamed duplicate container BISHE3 to BISHE4. Changed from cell 17 (incorrect location) JG 2018-01-15
U5012,isotope,SIS5551,BISHE4,29,BISHE4-29,NA,collected,N,NA,Renamed duplicate container BISHE3 to BISHE4. Changed from cell 19 (incorrect location) JG 2018-01-15
U5013,isotope,SIS5552,BISHE4,32,BISHE4-32,NA,collected,N,NA,Renamed duplicate container BISHE3 to BISHE4. Changed from cell 32 (incorrect location) JG 2018-01-15
U5014,isotope,SIS5553,BISHE4,34,BISHE4-34,NA,collected,N,NA,Renamed duplicate container BISHE3 to BISHE4. Changed from cell 24 (incorrect location) JG 2018-01-15
U5015,isotope,SIS5554,BISHE4,36,BISHE4-36,NA,collected,N,NA,Renamed duplicate container BISHE3 to BISHE4.
U5016,isotope,SIS5555,BISHE4,38,BISHE4-38,NA,collected,N,NA,Renamed duplicate container BISHE3 to BISHE4.
U5017,isotope,SIS5556,BISHE4,40,BISHE4-40,NA,collected,N,NA,Renamed duplicate container BISHE3 to BISHE4.
U5018,isotope,SIS5557,BISHE4,41,BISHE4-41,NA,collected,N,NA,Renamed duplicate container BISHE3 to BISHE4.
U5019,isotope,SIS5558,BISHE4,43,BISHE4-43,NA,collected,N,NA,Renamed duplicate container BISHE3 to BISHE4.
U5020,isotope,SIS5559,BISHE4,45,BISHE4-45,NA,collected,N,NA,Renamed duplicate container BISHE3 to BISHE4.
U5021,isotope,SIS5560,BISHE4,47,BISHE4-47,NA,collected,N,NA,Renamed duplicate container BISHE3 to BISHE4.
U5022,isotope,SIS5561,BISHE4,49,BISHE4-49,NA,collected,N,NA,Renamed duplicate container BISHE3 to BISHE4.
U5023,isotope,SIS5562,BISHE4,52,BISHE4-52,NA,collected,N,NA,Renamed duplicate container BISHE3 to BISHE4.
U5024,isotope,SIS5563,BISHE4,54,BISHE4-54,NA,collected,N,NA,Renamed duplicate container BISHE3 to BISHE4.
U5025,isotope,SIS5564,BISHE4,56,BISHE4-56,NA,collected,N,NA,Renamed duplicate container BISHE3 to BISHE4.
U5026,isotope,SIS5565,BISHE4,58,BISHE4-58,NA,collected,N,NA,Renamed duplicate container BISHE3 to BISHE4.
U5027,isotope,SIS5566,BISHE4,60,BISHE4-60,NA,collected,N,NA,Renamed duplicate container BISHE3 to BISHE4.
U5028,isotope,SIS5567,BISHE4,61,BISHE4-61,NA,collected,N,NA,Renamed duplicate container BISHE3 to BISHE4.
U5029,isotope,SIS5568,BISHE4,63,BISHE4-63,NA,collected,N,NA,Renamed duplicate container BISHE3 to BISHE4.
U5030,isotope,SIS5569,BISHE4,65,BISHE4-65,NA,collected,N,NA,Renamed duplicate container BISHE3 to BISHE4.
U5031,isotope,SIS5570,BISHE4,67,BISHE4-67,NA,collected,N,NA,Renamed duplicate container BISHE3 to BISHE4.
U5032,isotope,SIS5571,BISHE4,78,BISHE4-78,NA,collected,N,NA,Renamed duplicate container BISHE3 to BISHE4.
U5033,isotope,SIS5572,BISCO4,74,BISCO4-74,NA,collected,N,NA,NA
U5034,isotope,SIS5573,BISCO4,72,BISCO4-72,NA,collected,N,NA,NA
U5035,isotope,SIS5574,BISCO4,18,BISCO4-18,NA,collected,N,NA,NA
U5036,isotope,SIS5575,BISCO4,69,BISCO4-69,NA,collected,N,NA,NA
U5037,isotope,SIS5576,BISCO4,67,BISCO4-67,NA,collected,N,NA,NA
U5038,isotope,SIS5577,BISCO4,25,BISCO4-25,NA,collected,N,NA,NA
U5039,isotope,SIS5578,BISCO4,27,BISCO4-27,NA,collected,N,NA,NA
U5040,isotope,SIS5579,BISCO4,23,BISCO4-23,NA,collected,N,NA,NA
U5041,isotope,SIS5580,BISCO4,21,BISCO4-21,NA,collected,N,NA,NA
U5042,isotope,SIS5581,BISCO4,20,BISCO4-20,NA,collected,N,NA,NA
U5043,isotope,SIS5582,BISCO4,16,BISCO4-16,NA,collected,N,NA,NA
U5045,isotope,SIS5584,BISPI1,83,BISPI1-83,NA,collected,N,NA,NA
U5046,isotope,SIS5585,BISPI1,89,BISPI1-89,NA,collected,N,NA,NA
U5047,isotope,SIS5586,BISPI1,92,BISPI1-92,NA,collected,N,NA,NA
U5048,isotope,SIS5587,BISPI1,94,BISPI1-94,NA,collected,N,NA,NA
U5049,isotope,SIS5588,BISPI1,96,BISPI1-96,NA,collected,N,NA,NA
U5050,isotope,SIS5589,BISPI1,98,BISPI1-98,NA,collected,N,NA,NA
U5051,isotope,SIS5590,BISPI4,74,BISPI4-74,NA,collected,N,NA,NA
U5052,isotope,SIS5591,BISPI4,78,BISPI4-78,NA,collected,N,NA,NA
U5053,isotope,SIS5592,BISPI4,81,BISPI4-81,NA,collected,N,NA,NA
U5054,isotope,SIS5593,BISPI4,83,BISPI4-83,NA,collected,N,NA,NA
U5055,isotope,SIS5594,BISPI4,87,BISPI4-87,NA,collected,N,NA,NA
U5056,isotope,SIS5595,BISPI9,3,BISPI9-3,NA,collected,N,NA,NA
U5057,isotope,SIS5596,BISPI9,7,BISPI9-7,NA,collected,N,NA,NA
U5058,isotope,SIS5597,BISPI9,12,BISPI9-12,NA,collected,N,NA,NA
U5059,isotope,SIS5598,BISPI9,18,BISPI9-18,NA,collected,N,NA,NA
U5060,isotope,SIS5599,BISPI9,9,BISPI9-9,NA,collected,N,NA,NA
U5061,isotope,SIS5600,BISPI9,14,BISPI9-14,NA,collected,N,NA,NA
U5062,isotope,SIS5601,BISPI9,16,BISPI9-16,NA,collected,N,NA,NA
U5063,isotope,SIS5602,BISPI9,20,BISPI9-20,NA,collected,N,NA,NA
U5064,isotope,SIS5603,BISPI9,23,BISPI9-23,NA,collected,N,NA,NA
U5065,isotope,SIS5604,BISPI9,27,BISPI9-27,NA,collected,N,NA,NA
U5066,isotope,SIS5605,BISPI9,32,BISPI9-32,NA,collected,N,NA,NA
U5067,isotope,SIS5606,BISPI9,34,BISPI9-34,NA,collected,N,NA,NA
U5068,isotope,SIS5607,BISPI9,21,BISPI9-21,NA,collected,N,NA,NA
U5069,isotope,SIS5608,BISPI9,25,BISPI9-25,NA,collected,N,NA,NA
U5070,isotope,SIS5609,BISPI9,29,BISPI9-29,NA,collected,N,NA,NA
U67(2),isotope,SIS291,BISSO6,9,BISSO6-9,NA,collected,N,NA,NA
U67(1),isotope,SIS75,BISSO1,94,BISSO1-94,NA,collected,N,NA,NA
U10081,isotope,S10081IS1,BIS7,96,BIS7-96,NA,collected,N,NA,NA
U10081,isotope,S10081IS2,BIS13,72,BIS13-72,NA,collected,N,NA,NA
U10082,isotope,S10082IS1,BIS11,5,BIS11-5,NA,collected,N,NA,NA
U10082,isotope,S10082IS2,BIS13,69,BIS13-69,NA,collected,N,NA,NA
U10087,isotope,S10087IS1,BIS7,94,BIS7-94,NA,collected,N,NA,NA
U10088,isotope,S10088IS1,BIS11,3,BIS11-3,NA,collected,N,NA,NA
U10090,isotope,S10090IS1,BIS7,92,BIS7-92,NA,collected,N,NA,NA
U10091,isotope,S10091IS1,BIS1,80,BIS1-80,NA,collected,N,NA,NA
U10092,isotope,S10092IS1,BIS1,61,BIS1-61,NA,collected,N,NA,NA
U10093,isotope,S10093IS1,BIS1,78,BIS1-78,NA,collected,N,NA,NA
U10094,isotope,S10094IS1,BIS1,76,BIS1-76,NA,collected,N,NA,NA
U10095,isotope,S10095IS1,BIS1,63,BIS1-63,NA,collected,N,NA,NA
U10096,isotope,S10096IS1,BIS1,72,BIS1-72,NA,collected,N,NA,NA
U10097,isotope,S10097IS1,BIS1,74,BIS1-74,NA,collected,N,NA,NA
U10098,isotope,S10098IS1,BIS1,67,BIS1-67,NA,collected,N,NA,NA
U10099,isotope,S10099IS1,BIS1,65,BIS1-65,NA,collected,N,NA,NA
U10100,isotope,S10100IS1,BIS1,69,BIS1-69,NA,collected,N,NA,NA
U10101,isotope,S10101IS1,BIS5,27,BIS5-27,NA,collected,N,NA,NA
U10102,isotope,S10102IS1,BIS5,31,BIS5-31,NA,collected,N,NA,NA
U10103,isotope,S10103IS1,BIS4,98,BIS4-98,NA,collected,N,NA,NA
U10104,isotope,S10104IS1,BIS5,23,BIS5-23,NA,collected,N,NA,NA
U10105,isotope,S10105IS1,BIS5,36,BIS5-36,NA,collected,N,NA,NA
U10106,isotope,S10106IS1,BIS5,18,BIS5-18,NA,collected,N,NA,NA
U10107,isotope,S10107IS1,BIS5,100,BIS5-100,NA,collected,N,NA,NA
U10108,isotope,S10108IS1,BIS5,98,BIS5-98,NA,collected,N,NA,NA
U10109,isotope,S10109IS1,BIS5,20,BIS5-20,NA,collected,N,NA,NA
U10110,isotope,S10110IS1,BIS4,100,BIS4-100,NA,collected,N,NA,NA
U10129,isotope,S10129IS1,BIS11,100,BIS11-100,NA,collected,N,NA,NA
U10131,isotope,S10131IS1,BIS13,11,BIS13-11,NA,collected,N,NA,NA
U10131,isotope,S10131IS2,BIS13,61,BIS13-61,NA,collected,N,NA,NA
U10132,isotope,S10132IS1,BIS11,36,BIS11-36,NA,collected,N,NA,NA
U10132,isotope,S10132IS2,BIS13,63,BIS13-63,NA,collected,N,NA,NA
U10133,isotope,S10133IS1,BIS11,43,BIS11-43,NA,collected,N,NA,NA
U10133,isotope,S10133IS2,BIS13,60,BIS13-60,NA,collected,N,NA,NA
U10134,isotope,S10134IS1,BIS11,47,BIS11-47,NA,collected,N,NA,NA
U10134,isotope,S10134IS2,BIS13,58,BIS13-58,NA,collected,N,NA,NA
U10163,isotope,S10163IS1,BIS9,12,BIS9-12,NA,collected,N,NA,NA
U10966,isotope,S10966IS1,BIS9,9,BIS9-9,NA,collected,N,NA,NA
U10170,isotope,S10170IS1,BIS9,14,BIS9-14,NA,collected,N,NA,NA
U10171,isotope,S10171IS1,BIS3,25,BIS3-25,NA,collected,N,NA,NA
U10172,isotope,S10172IS1,BIS3,29,BIS3-29,NA,collected,N,NA,NA
U10173,isotope,S10173IS1,BIS3,27,BIS3-27,NA,collected,N,NA,NA
U10174,isotope,S10174IS1,BIS3,40,BIS3-40,NA,collected,N,NA,NA
U10175,isotope,S10175IS1,BIS3,32,BIS3-32,NA,collected,N,NA,NA
U10176,isotope,S10176IS1,BIS3,38,BIS3-38,NA,collected,N,NA,NA
U10177,isotope,S10177IS1,BIS3,21,BIS3-21,NA,collected,N,NA,NA
U10178,isotope,S10178IS1,BIS3,36,BIS3-36,NA,collected,N,NA,NA
U10179,isotope,S10179IS1,BIS3,23,BIS3-23,NA,collected,N,NA,NA
U10180,isotope,S10180IS1,BIS3,34,BIS3-34,NA,collected,N,NA,NA
U10181,isotope,S10181IS1,BIS3,14,BIS3-14,NA,collected,N,NA,NA
U10182,isotope,S10182IS1,BIS3,5,BIS3-5,NA,collected,N,NA,NA
U10183,isotope,S10183IS1,BIS3,7,BIS3-7,NA,collected,N,NA,NA
U10184,isotope,S10184IS1,BIS3,16,BIS3-16,NA,collected,N,NA,NA
U10185,isotope,S10185IS1,BIS3,9,BIS3-9,NA,collected,N,NA,NA
U10186,isotope,S10186IS1,BIS3,3,BIS3-3,NA,collected,N,NA,NA
U10187,isotope,S10187IS1,BIS3,1,BIS3-1,NA,collected,N,NA,NA
U10188,isotope,S10188IS1,BIS3,20,BIS3-20,NA,collected,N,NA,NA
U10189,isotope,S10189IS1,BIS3,12,BIS3-12,NA,collected,N,NA,NA
U10190,isotope,S10190IS1,BIS3,18,BIS3-18,NA,collected,N,NA,NA
U10242,isotope,S10242IS1,BIS9,21,BIS9-21,NA,collected,N,NA,NA
U10243,isotope,S10243IS1,BIS9,20,BIS9-20,NA,collected,N,NA,NA
U10246,isotope,S10246IS1,BIS9,18,BIS9-18,NA,collected,N,NA,NA
U10248,isotope,S10248IS1,BIS9,16,BIS9-16,NA,collected,N,NA,NA
U10301,isotope,S10301IS1,BIS6,67,BIS6-67,NA,collected,N,NA,NA
U10301,isotope,S10301IS2,BIS13,36,BIS13-36,NA,collected,N,NA,NA
U10403,isotope,S10403IS1,BIS10,12,BIS10-12,NA,collected,N,NA,NA
U10404,isotope,S10404IS1,BIS10,7,BIS10-7,NA,collected,N,NA,NA
U10405,isotope,S10405IS1,BIS10,14,BIS10-14,NA,collected,N,NA,NA
U10406,isotope,S10406IS1,BIS10,3,BIS10-3,NA,collected,N,NA,NA
U10407,isotope,S10407IS1,BIS10,9,BIS10-9,NA,collected,N,NA,NA
U10409,isotope,S10409IS1,BIS10,1,BIS10-1,NA,collected,N,NA,NA
U10410,isotope,S10410IS1,BIS10,5,BIS10-5,NA,collected,N,NA,NA
U10411,isotope,S10411IS1,BIS5,74,BIS5-74,NA,collected,N,NA,NA
U10491,isotope,S10491IS1,BIS2,83,BIS2-83,NA,collected,N,NA,NA
U10492,isotope,S10492IS1,BIS2,89,BIS2-89,NA,collected,N,NA,NA
U10493,isotope,S10493IS1,BIS2,96,BIS2-96,NA,collected,N,NA,NA
U10494,isotope,S10494IS1,BIS2,98,BIS2-98,NA,collected,N,NA,NA
U10495,isotope,S10495IS1,BIS7,41,BIS7-41,NA,collected,N,NA,NA
U10496,isotope,S10496IS1,BIS2,81,BIS2-81,NA,collected,N,NA,NA
U10497,isotope,S10497IS1,BIS2,85,BIS2-85,NA,collected,N,NA,NA
U10498,isotope,S10498IS1,BIS2,92,BIS2-92,NA,collected,N,NA,NA
U10499,isotope,S10499IS1,BIS2,87,BIS2-87,NA,collected,N,NA,NA
U10500,isotope,S10500IS1,BIS2,94,BIS2-94,NA,collected,N,NA,NA
U10501,isotope,S10501IS1,BIS6,20,BIS6-20,NA,collected,N,NA,NA
U10502,isotope,S10502IS1,BIS6,16,BIS6-16,NA,collected,N,NA,NA
U10503,isotope,S10503IS1,BIS6,12,BIS6-12,NA,collected,N,NA,NA
U10504,isotope,S10504IS1,BIS6,5,BIS6-5,NA,collected,N,NA,NA
U10505,isotope,S10505IS1,BIS6,3,BIS6-3,NA,collected,N,NA,NA
U10506,isotope,S10506IS1,BIS6,1,BIS6-1,NA,collected,N,NA,NA
U10507,isotope,S10507IS1,BIS6,14,BIS6-14,NA,collected,N,NA,NA
U10508,isotope,S10508IS1,BIS6,18,BIS6-18,NA,collected,N,NA,NA
U10509,isotope,S10509IS1,BIS6,9,BIS6-9,NA,collected,N,NA,NA
U10510,isotope,S10510IS1,BIS6,7,BIS6-7,NA,collected,N,NA,NA
U10561,isotope,S10561IS1,BIS11,16,BIS11-16,NA,collected,N,NA,NA
U10561,isotope,S10561IS2,BIS13,65,BIS13-65,NA,collected,N,NA,NA
U10563,isotope,S10563IS1,BIS11,9,BIS11-9,NA,collected,N,NA,NA
U10563,isotope,S10563IS2,BIS13,67,BIS13-67,NA,collected,N,NA,NA
U10567,isotope,S10567IS1,BIS11,20,BIS11-20,NA,collected,N,NA,NA
U10568,isotope,S10568IS1,BIS11,14,BIS11-14,NA,collected,N,NA,NA
U10570,isotope,S10570IS1,BIS11,21,BIS11-21,NA,collected,N,NA,NA
U10571,isotope,S10571IS1,BIS2,61,BIS2-61,NA,collected,N,NA,NA
U10572,isotope,S10572IS1,BIS2,65,BIS2-65,NA,collected,N,NA,NA
U10573,isotope,S10573IS1,BIS2,67,BIS2-67,NA,collected,N,NA,NA
U10574,isotope,S10574IS1,BIS2,69,BIS2-69,NA,collected,N,NA,NA
U10575,isotope,S10575IS1,BIS2,72,BIS2-72,NA,collected,N,NA,NA
U10576,isotope,S10576IS1,BIS2,74,BIS2-74,NA,collected,N,NA,NA
U10577,isotope,S10577IS1,BIS2,76,BIS2-76,NA,collected,N,NA,NA
U10578,isotope,S10578IS1,BIS2,78,BIS2-78,NA,collected,N,NA,NA
U10579,isotope,S10579IS1,BIS2,80,BIS2-80,NA,collected,N,NA,NA
U10580,isotope,S10580IS1,BIS2,63,BIS2-63,NA,collected,N,NA,NA
U10581,isotope,S10581IS1,BIS3,49,BIS3-49,NA,collected,N,NA,NA
U10582,isotope,S10582IS1,BIS3,54,BIS3-54,NA,collected,N,NA,NA
U10583,isotope,S10583IS1,BIS3,56,BIS3-56,NA,collected,N,NA,NA
U10584,isotope,S10584IS1,BIS3,41,BIS3-41,NA,collected,N,NA,NA
U10585,isotope,S10585IS1,BIS3,47,BIS3-47,NA,collected,N,NA,NA
U10586,isotope,S10586IS1,BIS3,58,BIS3-58,NA,collected,N,NA,NA
U10587,isotope,S10587IS1,BIS3,52,BIS3-52,NA,collected,N,NA,NA
U10588,isotope,S10588IS1,BIS3,45,BIS3-45,NA,collected,N,NA,NA
U10589,isotope,S10589IS1,BIS3,60,BIS3-60,NA,collected,N,NA,NA
U10590,isotope,S10590IS1,BIS3,43,BIS3-43,NA,collected,N,NA,NA
U10591,isotope,S10591IS1,BIS6,80,BIS6-80,NA,collected,N,NA,NA
U10591,isotope,S10591IS2,BIS13,29,BIS13-29,NA,collected,N,NA,NA
U10592,isotope,S10592IS1,BIS6,76,BIS6-76,NA,collected,N,NA,NA
U10592,isotope,S10592IS2,BIS13,32,BIS13-32,NA,collected,N,NA,NA
U10593,isotope,S10593IS1,BIS6,72,BIS6-72,NA,collected,N,NA,NA
U10593,isotope,S10593IS2,BIS13,34,BIS13-34,NA,collected,N,NA,NA
U10594,isotope,S10594IS1,BIS13,19,BIS13-19,NA,collected,N,NA,NA
U10594,isotope,S10594IS2,BIS13,27,BIS13-27,NA,collected,N,NA,NA
U10595,isotope,S10595IS1,BIS13,22,BIS13-22,NA,collected,N,NA,NA
U10595,isotope,S10595IS2,BIS13,25,BIS13-25,NA,collected,N,NA,NA
U10621,isotope,S10621IS1,BIS6,60,BIS6-60,NA,collected,N,NA,NA
U10621,isotope,S10621IS2,BIS13,40,BIS13-40,NA,collected,N,NA,NA
U10622,isotope,S10622IS1,BIS6,63,BIS6-63,NA,collected,N,NA,NA
U10622,isotope,S10622IS2,BIS13,38,BIS13-38,NA,collected,N,NA,NA
U10623,isotope,S10623IS1,BIS6,56,BIS6-56,NA,collected,N,NA,NA
U10623,isotope,S10623IS2,BIS13,41,BIS13-41,NA,collected,N,NA,NA
U10641,isotope,S10641IS1,BIS10,60,BIS10-60,NA,collected,N,NA,NA
U10642,isotope,S10642IS1,BIS10,58,BIS10-58,NA,collected,N,NA,NA
U10648,isotope,S10648IS1,BIS10,61,BIS10-61,NA,collected,N,NA,NA
U10650,isotope,S10650IS1,BIS10,56,BIS10-56,NA,collected,N,NA,NA
U10651,isotope,S10651IS1,BIS2,45,BIS2-45,NA,collected,N,NA,NA
U10652,isotope,S10652IS1,BIS2,47,BIS2-47,NA,collected,N,NA,NA
U10653,isotope,S10653IS1,BIS2,52,BIS2-52,NA,collected,N,NA,NA
U10654,isotope,S10654IS1,BIS2,56,BIS2-56,NA,collected,N,NA,NA
U10655,isotope,S10655IS1,BIS2,60,BIS2-60,NA,collected,N,NA,NA
U10656,isotope,S10656IS1,BIS2,58,BIS2-58,NA,collected,N,NA,NA
U10657,isotope,S10657IS1,BIS2,43,BIS2-43,NA,collected,N,NA,NA
U10658,isotope,S10658IS1,BIS2,54,BIS2-54,NA,collected,N,NA,NA
U10659,isotope,S10659IS1,BIS2,49,BIS2-49,NA,collected,N,NA,NA
U10660,isotope,S10660IS1,BIS2,41,BIS2-41,NA,collected,N,NA,NA
U10661,isotope,S10661IS1,BIS3,65,BIS3-65,NA,collected,N,NA,NA
U10662,isotope,S10662IS1,BIS3,69,BIS3-69,NA,collected,N,NA,NA
U10663,isotope,S10663IS1,BIS3,63,BIS3-63,NA,collected,N,NA,NA
U10664,isotope,S10664IS1,BIS3,76,BIS3-76,NA,collected,N,NA,NA
U10665,isotope,S10665IS1,BIS3,74,BIS3-74,NA,collected,N,NA,NA
U10666,isotope,S10666IS1,BIS3,78,BIS3-78,NA,collected,N,NA,NA
U10667,isotope,S10667IS1,BIS3,72,BIS3-72,NA,collected,N,NA,NA
U10668,isotope,S10668IS1,BIS3,80,BIS3-80,NA,collected,N,NA,NA
U10669,isotope,S10669IS1,BIS3,67,BIS3-67,NA,collected,N,NA,NA
U10670,isotope,S10670IS1,BIS3,61,BIS3-61,NA,collected,N,NA,NA
U10701,isotope,S10701IS1,BIS13,18,BIS13-18,NA,collected,N,NA,NA
U10701,isotope,S10701IS2,BIS13,43,BIS13-43,NA,collected,N,NA,NA
U10723,isotope,S10723IS1,BIS7,67,BIS7-67,NA,collected,N,NA,NA
U10724,isotope,S10724IS1,BIS7,60,BIS7-60,NA,collected,N,NA,NA
U10725,isotope,S10725IS1,BIS7,58,BIS7-58,NA,collected,N,NA,NA
U10726,isotope,S10726IS1,BIS7,63,BIS7-63,NA,collected,N,NA,NA
U10728,isotope,S10728IS1,BIS7,65,BIS7-65,NA,collected,N,NA,NA
U10729,isotope,S10729IS1,BIS7,61,BIS7-61,NA,collected,N,NA,NA
U10731,isotope,S10731IS1,BIS4,81,BIS4-81,NA,collected,N,NA,NA
U10732,isotope,S10732IS1,BIS4,74,BIS4-74,NA,collected,N,NA,NA
U10733,isotope,S10733IS1,BIS4,78,BIS4-78,NA,collected,N,NA,NA
U10734,isotope,S10734IS1,BIS4,69,BIS4-69,NA,collected,N,NA,NA
U10735,isotope,S10735IS1,BIS4,83,BIS4-83,NA,collected,N,NA,NA
U10736,isotope,S10736IS1,BIS4,67,BIS4-67,NA,collected,N,NA,NA
U10737,isotope,S10737IS1,BIS4,80,BIS4-80,NA,collected,N,NA,NA
U10738,isotope,S10738IS1,BIS4,76,BIS4-76,NA,collected,N,NA,NA
U10739,isotope,S10739IS1,BIS4,85,BIS4-85,NA,collected,N,NA,NA
U10740,isotope,S10740IS1,BIS4,72,BIS4-72,NA,collected,N,NA,NA
U10741,isotope,S10741IS1,BIS5,65,BIS5-65,NA,collected,N,NA,NA
U10742,isotope,S10742IS1,BIS5,63,BIS5-63,NA,collected,N,NA,NA
U10751,isotope,S10751IS1,BIS6,96,BIS6-96,NA,collected,N,NA,NA
U10751,isotope,S10751IS2,BIS13,21,BIS13-21,NA,collected,N,NA,NA
U10752,isotope,S10752IS1,BIS6,92,BIS6-92,NA,collected,N,NA,NA
U10752,isotope,S10752IS2,BIS13,23,BIS13-23,NA,collected,N,NA,NA
U10781,isotope,S10781IS1,BIS6,43,BIS6-43,NA,collected,N,NA,NA
U10781,isotope,S10781IS2,BIS13,47,BIS13-47,NA,collected,N,NA,NA
U10782,isotope,S10782IS1,BIS6,47,BIS6-47,NA,collected,N,NA,NA
U10782,isotope,S10782IS2,BIS13,45,BIS13-45,NA,collected,N,NA,NA
U10802,isotope,S10802IS1,BIS10,18,BIS10-18,NA,collected,N,NA,NA
U10804,isotope,S10804IS1,BIS10,16,BIS10-16,NA,collected,N,NA,NA
U10961,isotope,S10961IS1,BIS2,100,BIS2-100,NA,collected,N,NA,NA
U10962,isotope,S10962IS1,BIS9,1,BIS9-1,NA,collected,N,NA,NA
U10964,isotope,S10964IS1,BIS9,3,BIS9-3,NA,collected,N,NA,NA
U10969,isotope,S10969IS1,BIS9,7,BIS9-7,NA,collected,N,NA,NA
U10970,isotope,S10970IS1,BIS9,5,BIS9-5,NA,collected,N,NA,NA
U10971,isotope,S10971IS1,BIS4,23,BIS4-23,NA,collected,N,NA,NA
U10972,isotope,S10972IS1,BIS4,21,BIS4-21,NA,collected,N,NA,NA
U10973,isotope,S10973IS1,BIS4,27,BIS4-27,NA,collected,N,NA,NA
U10974,isotope,S10974IS1,BIS4,29,BIS4-29,NA,collected,N,NA,NA
U10975,isotope,S10975IS1,BIS4,32,BIS4-32,NA,collected,N,NA,NA
U10976,isotope,S10976IS1,BIS4,25,BIS4-25,NA,collected,N,NA,NA
U10977,isotope,S10977IS1,BIS4,38,BIS4-38,NA,collected,N,NA,NA
U10978,isotope,S10978IS1,BIS4,36,BIS4-36,NA,collected,N,NA,NA
U10979,isotope,S10979IS1,BIS4,40,BIS4-40,NA,collected,N,NA,NA
U10980,isotope,S10980IS1,BIS4,34,BIS4-34,NA,collected,N,NA,NA
U10981,isotope,S10981IS1,BIS2,40,BIS2-40,NA,collected,N,NA,NA
U10982,isotope,S10982IS1,BIS2,34,BIS2-34,NA,collected,N,NA,NA
U10983,isotope,S10983IS1,BIS2,23,BIS2-23,NA,collected,N,NA,NA
U10984,isotope,S10984IS1,BIS2,25,BIS2-25,NA,collected,N,NA,NA
U10985,isotope,S10985IS1,BIS2,32,BIS2-32,NA,collected,N,NA,NA
U10986,isotope,S10986IS1,BIS2,36,BIS2-36,NA,collected,N,NA,NA
U10987,isotope,S10987IS1,BIS2,38,BIS2-38,NA,collected,N,NA,NA
U10988,isotope,S10988IS1,BIS2,29,BIS2-29,NA,collected,N,NA,NA
U10989,isotope,S10989IS1,BIS2,27,BIS2-27,NA,collected,N,NA,NA
U10990,isotope,S10990IS1,BIS2,21,BIS2-21,NA,collected,N,NA,NA
U11051,isotope,S11051IS1,BIS5,94,BIS5-94,NA,collected,N,NA,NA
U11053,isotope,S11053IS1,BIS7,18,BIS7-18,NA,collected,N,NA,NA
U11054,isotope,S11054IS1,BIS7,16,BIS7-16,NA,collected,N,NA,NA
U11056,isotope,S11056IS1,BIS5,92,BIS5-92,NA,collected,N,NA,NA
U11057,isotope,S11057IS1,BIS5,96,BIS5-96,NA,collected,N,NA,NA
U11058,isotope,S11058IS1,BIS5,90,BIS5-90,NA,collected,N,NA,NA
U11059,isotope,S11059IS1,BIS7,20,BIS7-20,NA,collected,N,NA,NA
U11060,isotope,S11060IS1,BIS7,14,BIS7-14,NA,collected,N,NA,NA
